CAD_U|CALPF|AA07|AIQ|20151017192935|SMAAB|||//10/18/2015 1:00:02 AM
CAD_U|CASLU|E3462|AIQ|20151017145201|R-17A|||//10/18/2015 1:01:22 AM
CAD_U|CASLU|E3465|AIQ|20151017131447|K-11A|||//10/18/2015 1:01:23 AM
CAD_U|CASLU|E3466|AIQ|20151017220101|G-16A|||//10/18/2015 1:01:25 AM
CAD_U|CASLU|E3467|AIQ|20151017180206|E-19B|||//10/18/2015 1:01:26 AM
CAD_U|CASLU|E3468|AIQ|20151017130529|F-10A|||//10/18/2015 1:01:27 AM
CAD_U|CASLU|E3469|AIQ|20151017223645|B-7A|||//10/18/2015 1:01:28 AM
CAD_U|CASLU|E3470|AIQ|20151017184144|A-32L|||//10/18/2015 1:01:29 AM
CAD_U|CASLU|E3472|AIQ|20151017130329|R-17A|||//10/18/2015 1:01:30 AM
CAD_U|CASLU|E3480|AIQ|20151017152141|A-36B|||//10/18/2015 1:01:32 AM
CAD_U|CASLU|E3482|AIQ|20151017153926|D-15A|||//10/18/2015 1:01:33 AM
CAD_U|CASLU|E3483|AIQ|20151017155539|K-11A|||//10/18/2015 1:01:34 AM
CAD_U|CASLC|E40|AIQ|20151017233723|K-11A|||//10/18/2015 1:01:35 AM
CAD_U|CASLC|E42|AIQ|20151014212158|I-11A|||//10/18/2015 1:01:36 AM
CAD_U|CAFKU|E4352|AIQ|20150630194556|FKU-2|||//10/18/2015 1:01:37 AM
CAD_U|CAFKU|E4353|AIQ|20150929210608|FKU-2|||//10/18/2015 1:01:38 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/18/2015 1:01:40 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/18/2015 1:01:41 AM
CAD_U|CAFKU|E4363|AIQ|20151014162215|FKU-2|||//10/18/2015 1:01:42 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//10/18/2015 1:01:43 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//10/18/2015 1:01:44 AM
CAD_U|CAFKU|E4370|AIQ|20151015130637|FKU-1A|||//10/18/2015 1:01:45 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//10/18/2015 1:01:47 AM
CAD_U|CAFKU|E4373|AIQ|20150629222446|FKU-2|||//10/18/2015 1:01:48 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//10/18/2015 1:01:49 AM
CAD_U|CAFKU|E4383|AIQ|20150710212139|FKU-1A|||//10/18/2015 1:01:51 AM
CAD_U|CABEU|E4661|AIQ|20151013172236|BEU-30|||//10/18/2015 1:01:52 AM
CAD_U|CABEU|E4663|AIQ|20151003071314|BEU-30|||//10/18/2015 1:01:53 AM
CAD_U|CABEU|E4664|AIQ|20151012171941|BEU31A|||//10/18/2015 1:01:54 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//10/18/2015 1:01:55 AM
CAD_U|CABEU|E4666|AIQ|20150911085341|BEU-30|||//10/18/2015 1:01:57 AM
CAD_U|CABEU|E4669|AIQ|20151003071622|BEU-30|||//10/18/2015 1:01:58 AM
CAD_U|CABEU|E4673|AIQ|20150929101548|BEU-30|||//10/18/2015 1:01:59 AM
CAD_U|CABEU|E4674|AIQ|20150824184930|BEU35A|||//10/18/2015 1:02:00 AM
CAD_U|CABEU|E4675|AIQ|20150811073400|BEU-30|||//10/18/2015 1:02:01 AM
CAD_U|CABEU|E4676|AIQ|20150824184930|BEU-30|||//10/18/2015 1:02:02 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//10/18/2015 1:02:03 AM
CAD_U|CABEU|E4681|AIQ|20150924191616|BEU-30|||//10/18/2015 1:02:05 AM
CAD_U|CABEU|E4684|AIQ|20150930074650|BEU-19|||//10/18/2015 1:02:06 AM
CAD_U|CABEU|E4685|AIQ|20151014140228|BEU-30|||//10/18/2015 1:02:07 AM
CAD_U|CABEU|E4686|AIQ|20150604221436|BEU-30|||//10/18/2015 1:02:08 AM
CAD_U|CABEU|E4691|AIQ|20150927090154|BEU-30|||//10/18/2015 1:02:09 AM
CAD_U|CABEU|E4693|AIQ|20150715133321|BEU-30|||//10/18/2015 1:02:10 AM
CAD_U|CABEU|E4694|AIQ|20150927180914|BEU-19|||//10/18/2015 1:02:12 AM
CAD_U|CASLC|E51|AIQ|20150926112311|D-15A|||//10/18/2015 1:02:13 AM
CAD_U|CASLC|E52|AIQ|20151017150733|D-12A|||//10/18/2015 1:02:14 AM
CAD_U|CAMRB|E5392|AIQ|20151017201619|B-11C|||//10/18/2015 1:02:15 AM
CAD_U|CASLC|E62|AIQ|20151017185202|A-24C|||//10/18/2015 1:02:17 AM
CAD_U|CAPSM|E63|AIQ|20151016150018|A-32L|||//10/18/2015 1:02:18 AM
CAD_U|CAPSM|E64|AIQ|20151017193653|A-32M|||//10/18/2015 1:02:19 AM
CAD_U|CABOB|E8965|AIQ|20151017123926|CR-18A|||//10/18/2015 1:02:20 AM
CAD_U|CABOB|E8966|AIQ|20151011160219|CR-18A|||//10/18/2015 1:02:21 AM
CAD_U|CAATA|EATA|AIQ|20151017111005|T-13E|||//10/18/2015 1:02:22 AM
CAD_U|CAATS|EATS|AIQ|20151009172627|T-13C|||//10/18/2015 1:02:23 AM
CAD_U|CACAY|ECAY|AIQ|20151017223524|B-7B|||//10/18/2015 1:02:25 AM
CAD_U|CACMB|ECMB|AIQ|20150203070006|G-16B|||//10/18/2015 1:02:26 AM
CAD_U|CACMC|ECMC|AIQ|20151016181128|A-5B|||//10/18/2015 1:02:27 AM
CAD_U|CAFIV|EFIV1|AIQ|20151016203806|E-7G|||//10/18/2015 1:02:28 AM
CAD_U|CAFIV|EFIV2|AIQ|20151017130542|E-6D|||//10/18/2015 1:02:29 AM
CAD_U|CAFIV|EFIV3|AIQ|20151017144807|N-12D|||//10/18/2015 1:02:30 AM
CAD_U|CAGUA|EGUA|AIQ|20150907204548|GUA|||//10/18/2015 1:02:31 AM
CAD_U|CAHCF|EHCF|AIQ|20150927114611|G-10A|||//10/18/2015 1:02:32 AM
CAD_U|CALPF|ELPF-CUY|AIQ|20150704133537|SBC-41|||//10/18/2015 1:02:33 AM
CAD_U|CALPF|ELPF-PC|AIQ|20151006110801|166-K|||//10/18/2015 1:02:35 AM
CAD_U|CALPF|ELPF-PV|AIQ|20151006110801|LPF36|||//10/18/2015 1:02:36 AM
CAD_U|CALPF|ELPF-PZ|AIQ|20151006110801|K-23A|||//10/18/2015 1:02:37 AM
CAD_U|CAMRB|EMRB|AIQ|20151016180442|B-11C|||//10/18/2015 1:02:38 AM
CAD_U|CAPRF|EPRF|AIQ|20151017212712|R-14B|||//10/18/2015 1:02:39 AM
CAD_U|CASBC|ESBC321|AIQ|20150506201713|SBC-21|||//10/18/2015 1:02:40 AM
CAD_U|CASBC|ESBC322|AIQ|20150620184944|SBC-22|||//10/18/2015 1:02:41 AM
CAD_U|CASBC|ESBC341|AIQ|20140413225430|SBC-41|||//10/18/2015 1:02:42 AM
CAD_U|CASBC|ESBC41|AIQ|20150715122817|SBC-41|||//10/18/2015 1:02:44 AM
CAD_U|CASLO|ESLO|AIQ|20151016145154|A-16D|||//10/18/2015 1:02:45 AM
CAD_U|CASMF|ESMF|AIQ|20151016213953|R-4A|||//10/18/2015 1:02:46 AM
CAD_U|CASMR|ESMR|AIQ|20151010174726|SMR-3|||//10/18/2015 1:02:47 AM
CAD_U|CASMV|ESMV|AIQ|20151017232350|K-13A|||//10/18/2015 1:02:48 AM
CAD_U|CATEM|ETEM|AIQ|20151016063710|T-5B|||//10/18/2015 1:02:49 AM
CAD_U|CATEM|ETEM1|AIQ|20150917171806|T-5B|||//10/18/2015 1:02:50 AM
CAD_U|CASLU|FINV|AIQ|20151017150452|A-36A|||//10/18/2015 1:02:51 AM
CAD_U|CABEU|GAB1|AIQ|20151012071800|BEU-30|||//10/18/2015 1:02:52 AM
CAD_U|CABEU|GAB2|AIQ|20151012071910|BEU-30|||//10/18/2015 1:02:53 AM
CAD_U|CAMBHP|H3810|AIQ|20150728194727|B-11D|||//10/18/2015 1:02:55 AM
CAD_U|CASLC|HM1|AIQ|20151006151020|D-12A|||//10/18/2015 1:02:56 AM
CAD_U|CAPSM|LFG64|AIQ|20151017094928|A-32M|||//10/18/2015 1:02:57 AM
CAD_U|CAMBHP|MBHP|AIQ|20151014204958|B-11D|||//10/18/2015 1:02:58 AM
CAD_U|CASLC|MCI21|AIQ|20151015211837|A-22A|||//10/18/2015 1:02:59 AM
CAD_U|CAMRB|MCI53|AIQ|20150425091544|B-11C|||//10/18/2015 1:03:00 AM
CAD_U|CAPRF|MCI8150|AIQ|20130804012931|R-14B|||//10/18/2015 1:03:01 AM
CAD_U|CASBY|ME15|AIQ|20151017212022|B-15A|||//10/18/2015 1:03:02 AM
CAD_U|CASLC|ME20|AIQ|20151017190725|E-19B|||//10/18/2015 1:03:03 AM
CAD_U|CASLC|ME22|AIQ|20151017193719|N-3A|||//10/18/2015 1:03:04 AM
CAD_U|CACMB|ME5791|AIQ|20151015230206|G-16B|||//10/18/2015 1:03:05 AM
CAD_U|CASBC|MESBC22|AIQ|20150404170054|SBC-22|||//10/18/2015 1:03:07 AM
CAD_U|CAFKU|MIR3|AIQ|20151007073637|FKU-1A|||//10/18/2015 1:03:08 AM
CAD_U|CAFKU|MIR4|AIQ|20150927072507|FKU-2|||//10/18/2015 1:03:09 AM
CAD_U|CASLU|MKU34|AIQ|20150827013544|A-10B|||//10/18/2015 1:03:10 AM
CAD_U|CASBY|MR15|AIQ|20151017212411|B-15A|||//10/18/2015 1:03:11 AM
CAD_U|CAMRB|MRBDUTY|AIQ|20150925121321|B-11C|||//10/18/2015 1:03:12 AM
CAD_U|CAMRB|MRBWATER|AIQ|20151011154621|B-11C|||//10/18/2015 1:03:13 AM
CAD_U|CACMB|NCOR|AIQ|20150926185452|G-16B|||//10/18/2015 1:03:14 AM
CAD_U|CAOES|OES271|AIQ|20150923195951|A-16F||OUT|//10/18/2015 1:03:15 AM
CAD_U|CAOES|OES272|AIQ|20150923093653|E-6D||OUT|//10/18/2015 1:03:16 AM
CAD_U|CAOES|OES273|AIQ|20151017053245|E-19B|||//10/18/2015 1:03:18 AM
CAD_U|CAOES|OES274|AIQ|20150920200653|B-11C|||//10/18/2015 1:03:19 AM
CAD_U|CAOES|OES275|AIQ|20150920200653|T-13E|||//10/18/2015 1:03:20 AM
CAD_U|CASLC|P22|AIQ|20151017193556|N-3A|||//10/18/2015 1:03:21 AM
CAD_U|CASLC|P34|AIQ|20150901160646|O-3A|||//10/18/2015 1:03:22 AM
CAD_U|CASLU|P3423|AIQ|20151017194535|MCLEAN|||//10/18/2015 1:03:23 AM
CAD_U|CASLC|PCFCOVER|AIQ|20080119151539|A-36A|||//10/18/2015 1:03:24 AM
CAD_U|CAPSL|PSL|AIQ|20151015181258|A-24B|||//10/18/2015 1:03:25 AM
CAD_U|CASLC|R10|AIQ|20150927120826|G-16A|||//10/18/2015 1:03:27 AM
CAD_U|CASLC|R20|AIQ|20151015190618|E-19B|||//10/18/2015 1:03:28 AM
CAD_U|CASLC|R21|AIQ|20151016183832|A-22A|||//10/18/2015 1:03:29 AM
CAD_U|CASLC|R30|AIQ|20151017145933|R-17A|||//10/18/2015 1:03:30 AM
CAD_U|CASLC|R33|AIQ|20151001092247|H-6A|||//10/18/2015 1:03:31 AM
CAD_U|CAMRB|R5351|AIQ|20151017192028|B-11C|||//10/18/2015 1:03:32 AM
CAD_U|CAPSM|R64|AIQ|20151016205325|A-32M|||//10/18/2015 1:03:33 AM
CAD_U|CACAY|RCAY|AIQ|20150831095235|B-7B|||//10/18/2015 1:03:34 AM
CAD_U|CASLC|REHAB42|AIQ|20150324142757|I-11A|||//10/18/2015 1:03:35 AM
CAD_U|CAOES|RT31|AIQ|20150328204604|H-6A|||//10/18/2015 1:03:36 AM
CAD_U|CASLU|SOPSHEL|AIQ|20150920131314|E-3A|||//10/18/2015 1:03:37 AM
CAD_U|CAMRB|STPARKS|AIQ|20150729170114|B-11C|||//10/18/2015 1:03:39 AM
CAD_U|CAHCF|STPRK|AIQ|20150328132134|N-6|||//10/18/2015 1:03:40 AM
CAD_U|CACDF|T100|AIQ|20151017132057|R-8A|||//10/18/2015 1:03:41 AM
CAD_U|CAMRB|T5341|AIQ|20151016204732|B-11C|||//10/18/2015 1:03:42 AM
CAD_U|CACDF|T60|AIQ|20151017132103|R-8E|||//10/18/2015 1:03:43 AM
CAD_U|CAFIV|T6645|AIQ|20151010175235|E-7G|||//10/18/2015 1:03:44 AM
CAD_U|CAATA|T7545|AIQ|20151008074311|T-13B||OUT|//10/18/2015 1:03:45 AM
CAD_U|CACDF|T76|AIQ|20151012100129|HAAB|||//10/18/2015 1:03:46 AM
CAD_U|CACDF|T80|AIQ|20151007151407|HAAB|||//10/18/2015 1:03:47 AM
CAD_U|CATEM|TEMPAGE|AIQ|20151005160605|T-5B|||//10/18/2015 1:03:48 AM
CAD_U|CASLO|TSLO1|AIQ|20151006094827|A-16D|||//10/18/2015 1:03:49 AM
CAD_U|CASBY|U15|AIQ|20151010175529|B-15A|||//10/18/2015 1:03:50 AM
CAD_U|CASLU|U3455|AIQ|20150323072844|C-7A|||//10/18/2015 1:03:51 AM
CAD_U|CAPSM|U63|AIQ|20150916185518|A-32L|||//10/18/2015 1:03:53 AM
CAD_U|CASLC|WT21|AIQ|20151015205144|A-22A|||//10/18/2015 1:03:54 AM
CAD_U|CASLC|WT50|AIQ|20151012154049|C-7A|||//10/18/2015 1:03:55 AM
CAD_U|CACMB|WT57|AIQ|20151008135537|G-16B|||//10/18/2015 1:03:56 AM
CAD_U|CALPF|WTLPF|AIQ|20150314165343|166-K|||//10/18/2015 1:03:57 AM
CAD_U|CASBC|WTSBC22|AIQ|20150114155043|SBC-22|||//10/18/2015 1:03:58 AM
CAD_U|CASBC|WTSBC41|AIQ|20130807171956|SBC-41|||//10/18/2015 1:03:59 AM
CAD_U|CACDF|AA460|AIQ|20150922102741|HAAB|||//10/18/2015 1:23:10 AM
CAD_U|CACDF|AA460|AIQ|20150922102741|HAAB|||//10/18/2015 1:23:10 AM
CAD_U|CACDF|AA460|AIQ|20150922102741|HAAB|||//10/18/2015 1:23:10 AM
CAD_U|CACDF|C406|AIQ|20150828152946|BVHB|||//10/18/2015 1:23:10 AM
CAD_U|CACDF|C406|AIQ|20150828152946|BVHB|||//10/18/2015 1:23:10 AM
CAD_U|CACDF|C406|AIQ|20150828152946|BVHB|||//10/18/2015 1:23:10 AM
CAD_U|CABEU|D4643|AIQ|20150927162036|BEU-30|||//10/18/2015 1:23:10 AM
CAD_U|CABEU|D4643|AIQ|20150927162036|BEU-30|||//10/18/2015 1:23:10 AM
CAD_U|CABEU|D4643|AIQ|20150927162036|BEU-30|||//10/18/2015 1:23:10 AM
CAD_U|CABEU|D4645|AIQ|20150715155347|BEU-30|||//10/18/2015 1:23:11 AM
CAD_U|CABEU|D4645|AIQ|20150715155347|BEU-30|||//10/18/2015 1:23:11 AM
CAD_U|CABEU|D4645|AIQ|20150715155347|BEU-30|||//10/18/2015 1:23:11 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/18/2015 1:23:11 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/18/2015 1:23:11 AM
CAD_U|CACDF|C403|AOR|20150920131605|FAAB|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|D4340|AIQ|20150918184258|FKU-1A|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|D4341|AIQ|20151012153205|FKU-1A|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|D4341|AIQ|20151012153205|FKU-1A|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|E4352|AIQ|20150630194556|FKU-2|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|E4352|AIQ|20150630194556|FKU-2|||//10/18/2015 1:23:11 AM
CAD_U|CAFKU|E4352|AIQ|20150630194556|FKU-2|||//10/18/2015 1:23:12 AM
CAD_U|CAFKU|E4353|AIQ|20150929210608|FKU-2|||//10/18/2015 1:23:12 AM
CAD_U|CAFKU|E4353|AIQ|20150929210608|FKU-2|||//10/18/2015 1:23:12 AM
CAD_U|CAFKU|E4353|AIQ|20150929210608|FKU-2|||//10/18/2015 1:23:12 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/18/2015 1:23:12 AM
CAD_U|CAFKU|E4354|AIQ|20150714100136|FKU-1A|||//10/18/2015 1:23:12 AM
CAD_U|CABEU|E4661|AIQ|20151013172236|BEU-30|||//10/18/2015 1:23:12 AM
CAD_U|CABEU|E4661|AIQ|20151013172236|BEU-30|||//10/18/2015 1:23:12 AM
CAD_U|CABEU|E4661|AIQ|20151013172236|BEU-30|||//10/18/2015 1:23:12 AM
CAD_U|CABEU|E4663|AIQ|20151003071314|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4663|AIQ|20151003071314|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4663|AIQ|20151003071314|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4664|AIQ|20151012171941|BEU31A|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4664|AIQ|20151012171941|BEU31A|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4666|AIQ|20150911085341|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4666|AIQ|20150911085341|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4666|AIQ|20150911085341|BEU-30|||//10/18/2015 1:23:13 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/18/2015 1:23:13 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/18/2015 1:23:13 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//10/18/2015 1:23:13 AM
CAD_U|CABEU|E4669|AIQ|20151003071622|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4669|AIQ|20151003071622|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4669|AIQ|20151003071622|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4673|AIQ|20150929101548|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4673|AIQ|20150929101548|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4673|AIQ|20150929101548|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4674|AIQ|20150824184930|BEU35A|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4674|AIQ|20150824184930|BEU35A|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4675|AIQ|20150811073400|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4675|AIQ|20150811073400|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4675|AIQ|20150811073400|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4676|AIQ|20150824184930|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4676|AIQ|20150824184930|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4676|AIQ|20150824184930|BEU-30|||//10/18/2015 1:23:14 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4681|AIQ|20150924191616|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4681|AIQ|20150924191616|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4681|AIQ|20150924191616|BEU-30|||//10/18/2015 1:23:15 AM
CAD_U|CABEU|E4684|AIQ|20150930074650|BEU-19|||//10/18/2015 1:23:15 AM
