CAD_U|CASLU|A3409|AIQ|20150126062100|A-36G|||//1/28/2015 1:00:02 AM
CAD_U|CASLC|COVER22|AIQ|20150103142707|N-3A|||//1/28/2015 1:00:49 AM
CAD_U|CAMRB|COVER53|AIQ|20150124162532|B-11C|||//1/28/2015 1:00:50 AM
CAD_U|CACMB|COVER57|AIQ|20141215201117|G-16B|||//1/28/2015 1:00:51 AM
CAD_U|CAOCE|COVER61|AIQ|20150119173558|N-12D|||//1/28/2015 1:00:52 AM
CAD_U|CASLU|COVEROAK|AIQ|20150120045551|A-32K|||//1/28/2015 1:00:53 AM
CAD_U|CASLC|CR21|AIQ|20150126101504|A-22A|||//1/28/2015 1:00:54 AM
CAD_U|CASLC|CR221|AIQ|20150126080917|A-22A|||//1/28/2015 1:00:55 AM
CAD_U|CASMF|CSMF|AIQ|20131221085236|R-4A|||//1/28/2015 1:00:56 AM
CAD_U|CASLU|CUE1|AIQ|20150127173240|A-10B|||//1/28/2015 1:00:57 AM
CAD_U|CASLU|CUE2|AIQ|20150126110454|A-10B|||//1/28/2015 1:00:58 AM
CAD_U|CASLU|CUE3|AIQ|20150127173240|A-10B|||//1/28/2015 1:00:59 AM
CAD_U|CASLU|CUE4|AIQ|20150127173240|A-10B|||//1/28/2015 1:01:00 AM
CAD_U|CASLU|CUE5|AIQ|20150127071434|A-10B|||//1/28/2015 1:01:02 AM
CAD_U|CASLU|D3403|AIQ|20150126062100|A-10D|||//1/28/2015 1:01:03 AM
CAD_U|CASLU|D3406|AOR|20150126082958|A-36E|||//1/28/2015 1:01:04 AM
CAD_U|CASLU|D3440|AIQ|20150125015429|A-36J|||//1/28/2015 1:01:05 AM
CAD_U|CASLU|D3442|AIQ|20150124223155|R-8B|||//1/28/2015 1:01:06 AM
CAD_U|CAFKU|D4340|AIQ|20150126074529|FKU-1A|||//1/28/2015 1:01:07 AM
CAD_U|CAFKU|D4341|AIQ|20150126073946|FKU-1A|||//1/28/2015 1:01:08 AM
CAD_U|CABEU|D4643|AIQ|20150116081308|BEU-30|||//1/28/2015 1:01:09 AM
CAD_U|CACMC|DCON1|AOR|20150121084040|A-5B|||//1/28/2015 1:01:10 AM
CAD_U|CALPF|DLPF|AIQ|20140506180625|166-K|||//1/28/2015 1:01:11 AM
CAD_U|CASBC|DSBC3|AIQ|20141127023048|SBC-24|||//1/28/2015 1:01:12 AM
CAD_U|CASLU|DT3440|AIQ|20141122085312|A-36J|||//1/28/2015 1:01:13 AM
CAD_U|CASLU|DT3441|AIQ|20150116090744|K-11C|||//1/28/2015 1:01:14 AM
CAD_U|CASLU|DT3442|AOR|20141012181829|R-8B|||//1/28/2015 1:01:15 AM
CAD_U|CASLU|DUTY|AIQ|20150126040308|A-36A|||//1/28/2015 1:01:16 AM
CAD_U|CASLU|DUTYFC|AIQ|20150125181823|A-36C|||//1/28/2015 1:01:17 AM
CAD_U|CASLC|E10|AIQ|20150106134348|G-16A|||//1/28/2015 1:01:18 AM
CAD_U|CASLC|E12|AIQ|20150127120421|A-36B|||//1/28/2015 1:01:20 AM
CAD_U|CAFKU|D4340|AIQ|20150126074529|FKU-1A|||//1/28/2015 1:01:20 AM
CAD_U|CAFKU|D4340|AIQ|20150126074529|FKU-1A|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|D4340|AIQ|20150126074529|FKU-1A|||//1/28/2015 1:01:21 AM
CAD_U|CASLC|E14|AIQ|20150127160344|B-10A|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|D4341|AIQ|20150126073946|FKU-1A|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|D4341|AIQ|20150126073946|FKU-1A|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/28/2015 1:01:21 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/28/2015 1:01:21 AM
CAD_U|CASLC|E21|AOR|20150127180224|A-22A|||//1/28/2015 1:01:22 AM
CAD_U|CAFKU|E4362|AIQ|20150109070716|FKU-2|||//1/28/2015 1:01:23 AM
CAD_U|CAFKU|E4362|AIQ|20150109070716|FKU-2|||//1/28/2015 1:01:23 AM
CAD_U|CAFKU|E4362|AIQ|20150109070716|FKU-2|||//1/28/2015 1:01:23 AM
CAD_U|CASBY|E215|AIQ|20150126171530|B-15A|||//1/28/2015 1:01:23 AM
CAD_U|CAFKU|E4364|AIQ|20150127074414|FKU-1A|||//1/28/2015 1:01:23 AM
CAD_U|CAFKU|E4364|AIQ|20150127074414|FKU-1A|||//1/28/2015 1:01:23 AM
CAD_U|CASLC|E22|AIQ|20150112194324|N-3A|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4368|AIQ|20150127175231|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4368|AIQ|20150127175231|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4368|AIQ|20150127175231|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/28/2015 1:01:24 AM
CAD_U|CAFKU|E4373|AIQ|20150115141537|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|E4373|AIQ|20150115141537|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|E4373|AIQ|20150115141537|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CASLC|E230|AIQ|20150124191039|R-8B|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR2|AIQ|20150126073935|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR2|AIQ|20150126073935|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR2|AIQ|20150126073935|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR3|AIQ|20150126073937|FKU-1A|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR3|AIQ|20150126073937|FKU-1A|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR3|AIQ|20150126073937|FKU-1A|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR4|AIQ|20150119080346|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR4|AIQ|20150119080346|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CAFKU|MIR4|AIQ|20150119080346|FKU-2|||//1/28/2015 1:01:25 AM
CAD_U|CABEU|D4643|AIQ|20150116081308|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|D4643|AIQ|20150116081308|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|D4643|AIQ|20150116081308|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4663|AIQ|20150122103939|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4663|AIQ|20150122103939|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CABEU|E4663|AIQ|20150122103939|BEU-30|||//1/28/2015 1:01:26 AM
CAD_U|CASLC|E262|AIQ|20150118112100|A-24C|||//1/28/2015 1:01:26 AM
CAD_U|CAPSM|E264|AIQ|20150117083520|A-32M||OUT|//1/28/2015 1:01:27 AM
CAD_U|CABEU|E4669|AIQ|20150125170754|BEU-30|||//1/28/2015 1:01:28 AM
CAD_U|CABEU|E4669|AIQ|20150125170754|BEU-30|||//1/28/2015 1:01:28 AM
CAD_U|CABEU|E4669|AIQ|20150125170754|BEU-30|||//1/28/2015 1:01:28 AM
CAD_U|CASLC|E30|AIQ|20150127204648|R-17A|||//1/28/2015 1:01:28 AM
CAD_U|CASLC|E33|AIQ|20150127114045|H-6A|||//1/28/2015 1:01:29 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//1/28/2015 1:01:30 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//1/28/2015 1:01:30 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//1/28/2015 1:01:30 AM
CAD_U|CASLC|E34|AIQ|20150119162234|O-3A|||//1/28/2015 1:01:31 AM
CAD_U|CASLU|E3461|AIQ|20150126184833|D-15A|||//1/28/2015 1:01:32 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CASLU|E3465|AIQ|20150127172443|K-11A|||//1/28/2015 1:01:33 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//1/28/2015 1:01:33 AM
CAD_U|CASLU|E3466|AIQ|20150127171049|G-16A|||//1/28/2015 1:01:34 AM
CAD_U|CABEU|E4684|AIQ|20150122185051|BEU-35|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4684|AIQ|20150122185051|BEU-35|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4693|AIQ|20150125104046|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4693|AIQ|20150125104046|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4693|AIQ|20150125104046|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4694|AIQ|20150125165041|BEU-19|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4694|AIQ|20150125165041|BEU-19|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|E4694|AIQ|20150125165041|BEU-19|||//1/28/2015 1:01:35 AM
CAD_U|CASLU|E3467|AIQ|20150126051426|E-19B|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB1|AIQ|20150119071607|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB1|AIQ|20150119071607|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB1|AIQ|20150119071607|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB2|AIQ|20150126070630|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB2|AIQ|20150126070630|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB2|AIQ|20150126070630|BEU-30|||//1/28/2015 1:01:35 AM
CAD_U|CABEU|GAB3|AIQ|20150126070639|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB3|AIQ|20150126070639|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB3|AIQ|20150126070639|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB4|AIQ|20150127072123|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB4|AIQ|20150127072123|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB4|AIQ|20150127072123|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB5|AIQ|20150127072240|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB5|AIQ|20150127072240|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB5|AIQ|20150127072240|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB6|AIQ|20150126070708|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB6|AIQ|20150126070708|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CABEU|GAB6|AIQ|20150126070708|BEU-30|||//1/28/2015 1:01:36 AM
CAD_U|CASLU|E3468|AIQ|20150108184201|F-10A|||//1/28/2015 1:01:36 AM
CAD_U|CASLU|E3472|AIQ|20150127171049|R-17A|||//1/28/2015 1:01:37 AM
CAD_U|CASLU|E3477|AIQ|20150126051403|K-11A|||//1/28/2015 1:01:38 AM
CAD_U|CASLU|E3480|AIQ|20150127193043|A-36B|||//1/28/2015 1:01:40 AM
CAD_U|CASLU|E3482|AIQ|20150119081017|A-32L|||//1/28/2015 1:01:41 AM
CAD_U|CASLU|E3483|AIQ|20150127161818|B-7A|||//1/28/2015 1:01:42 AM
CAD_U|CASLU|E3484|AIQ|20141230134938|R-17A|||//1/28/2015 1:01:43 AM
CAD_U|CASLC|E34OS|AIQ|20140824063851|R-8B|||//1/28/2015 1:01:44 AM
CAD_U|CASLC|E40|AIQ|20150127112700|K-11A|||//1/28/2015 1:01:45 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/28/2015 1:01:46 AM
CAD_U|CAFKU|E4362|AIQ|20150109070716|FKU-2|||//1/28/2015 1:01:47 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/28/2015 1:01:48 AM
CAD_U|CAFKU|E4373|AIQ|20150115141537|FKU-2|||//1/28/2015 1:01:49 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//1/28/2015 1:01:50 AM
CAD_U|CABEU|E4663|AIQ|20150122103939|BEU-30|||//1/28/2015 1:01:52 AM
CAD_U|CABEU|E4669|AIQ|20150125170754|BEU-30|||//1/28/2015 1:01:53 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//1/28/2015 1:01:54 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//1/28/2015 1:01:55 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//1/28/2015 1:01:56 AM
CAD_U|CABEU|E4684|AIQ|20150122185051|BEU-35|||//1/28/2015 1:01:57 AM
CAD_U|CABEU|E4693|AIQ|20150125104046|BEU-30|||//1/28/2015 1:01:58 AM
CAD_U|CABEU|E4694|AIQ|20150125165041|BEU-19|||//1/28/2015 1:01:59 AM
CAD_U|CASLC|E51|AIQ|20150102190653|D-15A|||//1/28/2015 1:02:00 AM
CAD_U|CASLC|E52|AIQ|20150127140427|D-12A|||//1/28/2015 1:02:02 AM
CAD_U|CAMRB|E5392|AIQ|20150127191147|B-11C|||//1/28/2015 1:02:03 AM
CAD_U|CASLC|E62|AIQ|20150127171248|A-24C|||//1/28/2015 1:02:04 AM
CAD_U|CAPSM|E63|AIQ|20150127173216|A-32L|||//1/28/2015 1:02:05 AM
CAD_U|CAPSM|E64|AIQ|20150127162707|A-32M|||//1/28/2015 1:02:06 AM
CAD_U|CABOB|E8991|AIQ|20150127043258|CR-18A|||//1/28/2015 1:02:07 AM
CAD_U|CAATA|EATA|AIQ|20150126194621|T-13E|||//1/28/2015 1:02:08 AM
CAD_U|CACAY|ECAY|AIQ|20150127083312|B-7B|||//1/28/2015 1:02:09 AM
CAD_U|CASLU|ECC|AIQ|20150126062808|A-36C|||//1/28/2015 1:02:10 AM
CAD_U|CASLU|ECC-S|AIQ|20150124084633|A-36C|||//1/28/2015 1:02:11 AM
CAD_U|CACMB|ECMB|AIQ|20141124130940|G-16B|||//1/28/2015 1:02:12 AM
CAD_U|CACMC|ECMC|AIQ|20150127083949|A-5B|||//1/28/2015 1:02:13 AM
CAD_U|CAFIV|EFIV1|AIQ|20150126082013|E-7G|||//1/28/2015 1:02:15 AM
CAD_U|CAFIV|EFIV2|AIQ|20150123112015|E-6D|||//1/28/2015 1:02:16 AM
CAD_U|CAFIV|EFIV3|AIQ|20150125014305|N-12D|||//1/28/2015 1:02:17 AM
CAD_U|CAGUA|EGUA|AIQ|20141121175713|GUA|||//1/28/2015 1:02:18 AM
CAD_U|CAHCF|EHCF|AIQ|20141227140353|G-10A|||//1/28/2015 1:02:19 AM
CAD_U|CALPF|ELPF-CUY|AIQ|20141210102633|SBC-41|||//1/28/2015 1:02:20 AM
CAD_U|CALPF|ELPF-PC|AIQ|20150123182402|166-K|||//1/28/2015 1:02:21 AM
CAD_U|CALPF|ELPF-PV|AIQ|20141210102633|LPF36|||//1/28/2015 1:02:22 AM
CAD_U|CALPF|ELPF-PZ|AIQ|20141210102633|K-23A|||//1/28/2015 1:02:23 AM
CAD_U|CAMRB|EMRB|AIQ|20150126073201|B-11C|||//1/28/2015 1:02:24 AM
CAD_U|CAPRF|EPRF|AIQ|20150127200500|R-14B|||//1/28/2015 1:02:25 AM
CAD_U|CASBC|ESBC321|AIQ|20140914145319|SBC-21|||//1/28/2015 1:02:27 AM
CAD_U|CASBC|ESBC322|AIQ|20140914200212|SBC-22|||//1/28/2015 1:02:28 AM
CAD_U|CASBC|ESBC341|AIQ|20140413225430|SBC-41|||//1/28/2015 1:02:29 AM
CAD_U|CASBC|ESBC41|AIQ|20150116105718|SBC-41|||//1/28/2015 1:02:30 AM
CAD_U|CASLO|ESLO|AIQ|20150127191740|A-16D|||//1/28/2015 1:02:31 AM
CAD_U|CASMF|ESMF|AIQ|20150124080832|R-4A|||//1/28/2015 1:02:32 AM
CAD_U|CASMR|ESMR|AIQ|20150127093517|SMR-3|||//1/28/2015 1:02:33 AM
CAD_U|CASMV|ESMV|AIQ|20150127112158|K-13A|||//1/28/2015 1:02:34 AM
CAD_U|CATEM|ETEM|AIQ|20150127174851|T-5B|||//1/28/2015 1:02:35 AM
CAD_U|CATEM|ETEM1|AIQ|20150109180703|T-5B|||//1/28/2015 1:02:37 AM
CAD_U|CASLU|FINV|AIQ|20150125181823|A-36A|||//1/28/2015 1:02:38 AM
CAD_U|CABEU|GAB1|AIQ|20150119071607|BEU-30|||//1/28/2015 1:02:39 AM
CAD_U|CABEU|GAB2|AIQ|20150126070630|BEU-30|||//1/28/2015 1:02:40 AM
CAD_U|CABEU|GAB3|AIQ|20150126070639|BEU-30|||//1/28/2015 1:02:41 AM
CAD_U|CABEU|GAB6|AIQ|20150126070708|BEU-30|||//1/28/2015 1:02:42 AM
CAD_U|CAMBHP|H3810|AIQ|20140910164440|B-11D|||//1/28/2015 1:02:43 AM
CAD_U|CASLC|HM1|AIQ|20150125202030|D-12A|||//1/28/2015 1:02:44 AM
CAD_U|CAMBHP|MBHP|AIQ|20150125192229|B-11D|||//1/28/2015 1:02:45 AM
CAD_U|CASLC|MCI21|AIQ|20130804012852|A-22A|||//1/28/2015 1:02:46 AM
CAD_U|CAMRB|MCI53|AIQ|20130804012954|B-11C|||//1/28/2015 1:02:48 AM
CAD_U|CAAYG|MCI6648|AIQ|20130804013031|E-7G|||//1/28/2015 1:02:49 AM
CAD_U|CAPRF|MCI8150|AIQ|20130804012931|R-14B|||//1/28/2015 1:02:50 AM
CAD_U|CASBY|ME15|AIQ|20150127213839|B-15A|||//1/28/2015 1:02:51 AM
CAD_U|CASLC|ME20|AIQ|20150127224758|E-19B|||//1/28/2015 1:02:52 AM
CAD_U|CASLC|ME22|AOR|20150127193247|N-3A|||//1/28/2015 1:02:53 AM
CAD_U|CASLC|ME42|AIQ|20150127220355|I-11A|||//1/28/2015 1:02:54 AM
CAD_U|CACMB|ME5791|AIQ|20150127163927|G-16B|||//1/28/2015 1:02:55 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/28/2015 1:02:56 AM
CAD_U|CAFKU|MIR2|AIQ|20150126073935|FKU-2|||//1/28/2015 1:02:57 AM
CAD_U|CAFKU|MIR3|AIQ|20150126073937|FKU-1A|||//1/28/2015 1:02:58 AM
CAD_U|CAFKU|MIR4|AIQ|20150119080346|FKU-2|||//1/28/2015 1:03:00 AM
CAD_U|CASLU|MKU34|AIQ|20140823013413|A-10B|||//1/28/2015 1:03:01 AM
CAD_U|CASBY|MR15|AIQ|20150127213852|B-15A|||//1/28/2015 1:03:02 AM
CAD_U|CAMRB|MRBDUTY|AIQ|20150108231956|B-11C|||//1/28/2015 1:03:03 AM
CAD_U|CACMB|NCOR|AIQ|20141002105143|G-16B|||//1/28/2015 1:03:04 AM
CAD_U|CAOES|OES271|AIQ|20141126111751|A-16F||OUT|//1/28/2015 1:03:05 AM
CAD_U|CAOES|OES272|AIQ|20141111005523|E-6D|||//1/28/2015 1:03:06 AM
CAD_U|CAOES|OES274|AIQ|20150121105656|B-11C|||//1/28/2015 1:03:07 AM
CAD_U|CAOES|OES275|AIQ|20141125131307|T-13E||OUT|//1/28/2015 1:03:08 AM
CAD_U|CASLC|P22|AIQ|20150124143207|N-3A|||//1/28/2015 1:03:09 AM
CAD_U|CASLU|P3425|AIQ|20150126085318|A-36E|||//1/28/2015 1:03:10 AM
CAD_U|CASLU|P3428|AIQ|20150127165015|A-36E|||//1/28/2015 1:03:11 AM
CAD_U|CASLC|PCFCOVER|AIQ|20080119151539|A-36A|||//1/28/2015 1:03:13 AM
CAD_U|CAPSL|PSL|AIQ|20141031180119|A-24B|||//1/28/2015 1:03:14 AM
CAD_U|CASLC|R10|AIQ|20150127161714|G-16A|||//1/28/2015 1:03:15 AM
CAD_U|CASLC|R20|AIQ|20150127093608|E-19B|||//1/28/2015 1:03:16 AM
CAD_U|CASLC|R21|AIQ|20150127194207|A-22A|||//1/28/2015 1:03:17 AM
CAD_U|CASLC|R30|AIQ|20150126195543|R-17A|||//1/28/2015 1:03:18 AM
CAD_U|CASLC|R33|AIQ|20150122185025|H-6A|||//1/28/2015 1:03:19 AM
CAD_U|CASLU|R3432|AIQ|20150126062428|A-36J|||//1/28/2015 1:03:20 AM
CAD_U|CASLU|R3433|AIQ|20150126062428|A-10B|||//1/28/2015 1:03:21 AM
CAD_U|CASLU|R3434|AIQ|20150126062428|VNT|||//1/28/2015 1:03:22 AM
CAD_U|CAMRB|R5351|AIQ|20150127193317|B-11C|||//1/28/2015 1:03:23 AM
CAD_U|CAPSM|R64|AIQ|20150127165920|A-32M|||//1/28/2015 1:03:24 AM
CAD_U|CACAY|RCAY|AIQ|20141231134047|B-7B|||//1/28/2015 1:03:25 AM
CAD_U|CASLC|REHAB42|AIQ|20141202081716|I-11A|||//1/28/2015 1:03:27 AM
CAD_U|CAOES|RT31|AIQ|20140823083006|R-17A|||//1/28/2015 1:03:28 AM
CAD_U|CASLU|S3410|AIQ|20150126062428|A-36D|||//1/28/2015 1:03:29 AM
CAD_U|CASLU|ST9394G|AIQ|20150126110437|A-36A|||//1/28/2015 1:03:30 AM
CAD_U|CAMRB|STPARKS|AV|20140722024601|B-11C|||//1/28/2015 1:03:31 AM
CAD_U|CAHCF|STPRK|AIQ|20140803044815|N-6|||//1/28/2015 1:03:32 AM
CAD_U|CASLU|T3439|AIQ|20150126062428|B-15B|||//1/28/2015 1:03:33 AM
CAD_U|CAFIV|T6645|AIQ|20150121234205|E-7G|||//1/28/2015 1:03:34 AM
