CAD_E|CASLC14015110|CASLU2014010701|EMS2CDF/|20141125234328|MEDC2|MED, CODE 2|-120.474083|35.045779|201 E BRANCH ST ||100 BLK N BEECHNUT ST| DEAD-END|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//11/26/2014 12:01:33 AM
CAD_U|CASLC|ME20|RTQ|20141126000133|E-19B|14015110|MEDC2|CASLU2014010701//11/26/2014 12:01:33 AM
CAD_U|CAFKU|MIR4|AIQ|20141124072623|FKU-2|||//11/26/2014 12:47:21 AM
CAD_U|CAFKU|MIR4|AIQ|20141124072623|FKU-2|||//11/26/2014 12:47:21 AM
CAD_U|CALPF|AA07|AIQ|20141119090322|SMAAB|||//11/26/2014 1:00:02 AM
CAD_U|CACDF|AA340|AIQ|20141104132931|R-8A|||//11/26/2014 1:00:03 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/26/2014 1:00:04 AM
CAD_U|CASLC|AIRPMGR|AIQ|20141015101015|A-22B|||//11/26/2014 1:00:05 AM
CAD_U|CASLU|AMB-X1|AIQ|20141114094109|A-22B|||//11/26/2014 1:00:07 AM
CAD_U|CASLU|AMB-X2|AIQ|20141014081420|A-22B|||//11/26/2014 1:00:08 AM
CAD_U|CASBY|B15|AIQ|20141111010332|B-15A|||//11/26/2014 1:00:09 AM
CAD_U|CASLC|B21|AIQ|20140816183405|A-22A|||//11/26/2014 1:00:10 AM
CAD_U|CASLC|B33|AOR|20141110223906|NACI1A||OUT|//11/26/2014 1:00:11 AM
CAD_U|CASLU|B3409|AIQ|20141125203644|MONEY|||//11/26/2014 1:00:12 AM
CAD_U|CASLU|B3413|AIQ|20141125203833|CRAWFO|||//11/26/2014 1:00:13 AM
CAD_U|CASLU|B3419|AIQ|20141125203851|SHALHO|||//11/26/2014 1:00:14 AM
CAD_U|CAMBHP|B381|AIQ|20141106103007|B-11D|||//11/26/2014 1:00:15 AM
CAD_U|CAMBHP|B3864|AIQ|20141102012140|B-11D|||//11/26/2014 1:00:16 AM
CAD_U|CACMB|B57|AIQ|20141002105132|G-16B|||//11/26/2014 1:00:17 AM
CAD_U|CASLC|B62|AIQ|20141031180114|A-24C|||//11/26/2014 1:00:18 AM
CAD_U|CAPSM|B64|AIQ|20141031180114|A-32M|||//11/26/2014 1:00:19 AM
CAD_U|CALPF|BLPF|AIQ|20140809131536|166-K|||//11/26/2014 1:00:20 AM
CAD_U|CABOB|BOBPAGE|AIQ|20141124162459|CR-18A|||//11/26/2014 1:00:22 AM
CAD_U|CAPRF|BPRF|AIQ|20141109005143|R-14B|||//11/26/2014 1:00:23 AM
CAD_U|CASLC|BS62|AIQ|20141122102255|A-24C|||//11/26/2014 1:00:24 AM
CAD_U|CASBC|BSBC|AIQ|20140809131536|SBC-24|||//11/26/2014 1:00:25 AM
CAD_U|CASLO|BSLO|AIQ|20141114084530|A-16D|||//11/26/2014 1:00:26 AM
CAD_U|CASBC|C308|AIQ|20121112134807|SYHB|||//11/26/2014 1:00:27 AM
CAD_U|CASBC|C309|AIQ|20120510195034|SYHB|||//11/26/2014 1:00:28 AM
CAD_U|CASLU|C3400|AIQ|20141124021243|A-36E|||//11/26/2014 1:00:29 AM
CAD_U|CASLU|C3401|AIQ|20141124021243|A-36E|||//11/26/2014 1:00:30 AM
CAD_U|CAMBHP|C3800|AIQ|20140903124912|B-11D|||//11/26/2014 1:00:31 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/26/2014 1:00:32 AM
CAD_U|CAMRB|C5300|AIQ|20141119161838|B-11C|||//11/26/2014 1:00:33 AM
CAD_U|CACHP|C70|AIQ|20141125172549|R-8C|||//11/26/2014 1:00:34 AM
CAD_U|CASLU|CAM21|AIQ|20141123204451|VNT||OUT|//11/26/2014 1:00:35 AM
CAD_U|CASLU|CAM22|AIQ|20141125063300|VNT|||//11/26/2014 1:00:36 AM
CAD_U|CASLU|CAM23|AIQ|20141125102035|VNT|||//11/26/2014 1:00:37 AM
CAD_U|CACAY|CCAY|AIQ|20141002201646|B-7B|||//11/26/2014 1:00:39 AM
CAD_U|CACMB|CCMB|AIQ|20141119080728|G-16B|||//11/26/2014 1:00:40 AM
CAD_U|CATEM|CHAPLAIN|AIQ|20141025163105|T-5B|||//11/26/2014 1:00:41 AM
CAD_U|CAHCF|CHCF|AIQ|20110602174957|G-10A|||//11/26/2014 1:00:42 AM
CAD_U|CACMB|CMBRES|AIQ|20141122173609|G-16B|||//11/26/2014 1:00:43 AM
CAD_U|CASBY|CO15|AIQ|20141124201816|B-15A|||//11/26/2014 1:00:44 AM
CAD_U|CAMBHP|CO38|AIQ|20140903090433|B-11D|||//11/26/2014 1:00:45 AM
CAD_U|CAMRB|CO53|AIQ|20141119161838|B-11C|||//11/26/2014 1:00:46 AM
CAD_U|CASLC|COAST|AIQ|20141031175230|B-11B|||//11/26/2014 1:00:47 AM
CAD_U|CASLU|COM34|AIQ|20141112055150|A-36C|||//11/26/2014 1:00:48 AM
CAD_U|CASLU|COVER|AIQ|20140414162230|A-36A|||//11/26/2014 1:00:49 AM
CAD_U|CASLU|COVER11|AIQ|20141020200437|B-7A|||//11/26/2014 1:00:50 AM
CAD_U|CASBY|COVER15|AIQ|20141105153001|B-15A|||//11/26/2014 1:00:51 AM
CAD_U|CASLC|COVER21|AIQ|20141124102112|A-22A|||//11/26/2014 1:00:52 AM
CAD_U|CASLC|COVER22|AIQ|20141106132321|N-3A|||//11/26/2014 1:00:53 AM
CAD_U|CAMRB|COVER53|AIQ|20141111024944|B-11C|||//11/26/2014 1:00:54 AM
CAD_U|CACMB|COVER57|AIQ|20141114094109|G-16B|||//11/26/2014 1:00:55 AM
CAD_U|CAOCE|COVER61|AIQ|20141107204520|N-12D|||//11/26/2014 1:00:56 AM
CAD_U|CASLU|COVEROAK|AIQ|20141012161454|A-32K|||//11/26/2014 1:00:57 AM
CAD_U|CASLC|CR21|AIQ|20141125172740|A-22A|||//11/26/2014 1:00:58 AM
CAD_U|CASMF|CSMF|AIQ|20131221085236|R-4A|||//11/26/2014 1:01:00 AM
CAD_U|CASMV|CSMV|AIQ|20140219034511|K-13A|||//11/26/2014 1:01:01 AM
CAD_U|CASLU|CUE1|AIQ|20141125164812|A-10B|||//11/26/2014 1:01:02 AM
CAD_U|CASLU|CUE2|AIQ|20141125164814|A-10B|||//11/26/2014 1:01:03 AM
CAD_U|CASLU|CUE3|AIQ|20141125160452|A-10B|||//11/26/2014 1:01:04 AM
CAD_U|CASLU|CUE4|AIQ|20141125164830|A-10B|||//11/26/2014 1:01:05 AM
CAD_U|CASLU|CUE5|AIQ|20141125190003|A-10B|||//11/26/2014 1:01:06 AM
CAD_U|CASLU|CUE6|AIQ|20141125190005|A-10B|||//11/26/2014 1:01:07 AM
CAD_U|CASLU|D3402|AIQ|20141122110528|A-36H|||//11/26/2014 1:01:08 AM
CAD_U|CASLU|D3406|AIQ|20141124021243|A-36E|||//11/26/2014 1:01:09 AM
CAD_U|CASLU|D3440|AIQ|20141124082125|A-36J|||//11/26/2014 1:01:10 AM
CAD_U|CASLU|D3441|AIQ|20141125163558|K-11C|||//11/26/2014 1:01:11 AM
CAD_U|CASLU|D3442|AIQ|20141122074301|R-8B|||//11/26/2014 1:01:12 AM
CAD_U|CALPF|D3F|AIQ|20141014130939|166-K|||//11/26/2014 1:01:13 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/26/2014 1:01:14 AM
CAD_U|CAFKU|D4341|AIQ|20141009161153|FKU-1A|||//11/26/2014 1:01:15 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/26/2014 1:01:16 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/26/2014 1:01:17 AM
CAD_U|CACMC|DCON1|AIQ|20140413134159|A-5B|||//11/26/2014 1:01:19 AM
CAD_U|CALPF|DLPF|AIQ|20140506180625|166-K|||//11/26/2014 1:01:20 AM
CAD_U|CASBC|DSBC1|AIQ|20140809131536|SBC-24|||//11/26/2014 1:01:21 AM
CAD_U|CASBC|DSBC2|AIQ|20140816133743|SBC-24|||//11/26/2014 1:01:22 AM
CAD_U|CASLU|DT3440|AIQ|20141122085312|A-36J|||//11/26/2014 1:01:23 AM
CAD_U|CASLU|DT3441|AIQ|20141125181733|K-11A|||//11/26/2014 1:01:24 AM
CAD_U|CASLU|DT3442|AOR|20141012181829|R-8B|||//11/26/2014 1:01:25 AM
CAD_U|CASLU|DUTY|AIQ|20141106102634|A-36A|||//11/26/2014 1:01:26 AM
CAD_U|CASLU|DUTYFC|AIQ|20141121152430|A-36C|||//11/26/2014 1:01:27 AM
CAD_U|CASLC|E12|AIQ|20141125154835|A-36B|||//11/26/2014 1:01:28 AM
CAD_U|CASLC|E14|AIQ|20141120142851|B-10A|||//11/26/2014 1:01:29 AM
CAD_U|CASLC|E21|AIQ|20141125172948|A-22A|||//11/26/2014 1:01:30 AM
CAD_U|CASBY|E215|AIQ|20141119190147|B-15A|||//11/26/2014 1:01:31 AM
CAD_U|CAPSM|E264|AIQ|20141121153522|A-32M||OUT|//11/26/2014 1:01:32 AM
CAD_U|CASLC|E30|AIQ|20141125170439|R-17A|||//11/26/2014 1:01:33 AM
CAD_U|CALPF|E31F|AIQ|20141112110323|K-23A|||//11/26/2014 1:01:34 AM
CAD_U|CASLC|E33|AIQ|20141125215847|H-6A|||//11/26/2014 1:01:35 AM
CAD_U|CALPF|E335F|AIQ|20141017114206|166-K|||//11/26/2014 1:01:37 AM
CAD_U|CASLC|E34|AIQ|20141115160046|O-3A|||//11/26/2014 1:01:38 AM
CAD_U|CASLU|E3460|AIQ|20141124193337|L-3A|||//11/26/2014 1:01:39 AM
CAD_U|CASLU|E3461|AIQ|20141125155639|D-15A|||//11/26/2014 1:01:40 AM
CAD_U|CASLU|E3462|AIQ|20141125162228|R-17A|||//11/26/2014 1:01:41 AM
CAD_U|CASLU|E3465|AIQ|20141125113055|K-11A|||//11/26/2014 1:01:42 AM
CAD_U|CASLU|E3466|AIQ|20141125175050|G-16A|||//11/26/2014 1:01:43 AM
CAD_U|CASLU|E3468|AIQ|20141125172551|F-10A|||//11/26/2014 1:01:44 AM
CAD_U|CASLU|E3469|AIQ|20141125125038|B-7A|||//11/26/2014 1:01:45 AM
CAD_U|CASLU|E3470|AIQ|20141125193759|A-32L|||//11/26/2014 1:01:46 AM
CAD_U|CASLU|E3477|AIQ|20141123104928|K-11A|||//11/26/2014 1:01:47 AM
CAD_U|CASLU|E3480|AIQ|20141125160307|A-36B|||//11/26/2014 1:01:48 AM
CAD_U|CASLU|E3481|AIQ|20141109105635|K-11A|||//11/26/2014 1:01:50 AM
CAD_U|CASLU|E3482|AIQ|20141027082954|A-36B||OUT|//11/26/2014 1:01:51 AM
CAD_U|CASLU|E3483|AIQ|20141125134643|E-19B|||//11/26/2014 1:01:52 AM
CAD_U|CASLU|E3484|AIQ|20141101180811|R-17A||OUT|//11/26/2014 1:01:53 AM
CAD_U|CASLC|E34OS|AIQ|20140824063851|R-8B|||//11/26/2014 1:01:54 AM
CAD_U|CALPF|E37F|AIQ|20141113095558|SBC-41|||//11/26/2014 1:01:55 AM
CAD_U|CASLC|E40|AIQ|20141125190018|K-11A|||//11/26/2014 1:01:56 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/26/2014 1:01:57 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/26/2014 1:01:58 AM
CAD_U|CAFKU|E4354|AIQ|20140928181751|FKU-1A|||//11/26/2014 1:01:59 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/26/2014 1:02:00 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/26/2014 1:02:01 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//11/26/2014 1:02:02 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//11/26/2014 1:02:04 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//11/26/2014 1:02:05 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/26/2014 1:02:06 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/26/2014 1:02:07 AM
CAD_U|CABEU|E4664|AIQ|20140821122430|BEU-31|||//11/26/2014 1:02:08 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/26/2014 1:02:09 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/26/2014 1:02:10 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/26/2014 1:02:11 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/26/2014 1:02:12 AM
CAD_U|CABEU|E4674|AIQ|20140912133934|BEU-35|||//11/26/2014 1:02:13 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/26/2014 1:02:14 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/26/2014 1:02:15 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/26/2014 1:02:16 AM
CAD_U|CABEU|E4684|AIQ|20141014101913|BEU-35|||//11/26/2014 1:02:18 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//11/26/2014 1:02:19 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//11/26/2014 1:02:20 AM
CAD_U|CABEU|E4693|AIQ|20141112090850|BEU-30|||//11/26/2014 1:02:21 AM
CAD_U|CASLC|E51|AIQ|20141107145316|D-15A|||//11/26/2014 1:02:22 AM
CAD_U|CASLC|E52|AIQ|20141125120126|D-12A|||//11/26/2014 1:02:23 AM
CAD_U|CAMRB|E5392|AIQ|20141125214224|B-11C|||//11/26/2014 1:02:24 AM
CAD_U|CASLC|E62|AIQ|20141125195456|A-24C|||//11/26/2014 1:02:25 AM
CAD_U|CAPSM|E63|AIQ|20141121152638|A-32L||OUT|//11/26/2014 1:02:26 AM
CAD_U|CAPSM|E64|AIQ|20141125153934|A-32M|||//11/26/2014 1:02:27 AM
CAD_U|CABOB|E8965|AIQ|20140813121528|CR-18A|||//11/26/2014 1:02:28 AM
