CAD_E|CASLU11011545//12/23/2011 12:01:10 AM
CAD_U|CASLC|E62|AIQ|20111223000110|A-24C|||//12/23/2011 12:01:10 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//12/23/2011 12:29:07 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//12/23/2011 12:29:07 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 12:29:08 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 12:29:08 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 12:29:08 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 12:29:09 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 12:29:09 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 12:29:09 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 12:29:10 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 12:29:10 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 12:29:10 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 12:29:11 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 12:29:11 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 12:29:11 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 12:29:12 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 12:29:13 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 12:29:13 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 12:29:14 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 12:29:14 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 12:29:14 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 12:29:15 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 12:29:15 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 12:29:15 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 12:29:16 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 12:29:16 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 12:29:16 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 12:29:17 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 12:29:17 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 12:29:17 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 12:29:18 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 12:29:18 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 12:29:18 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 12:29:19 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 12:29:19 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 12:29:19 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 12:29:20 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 12:29:20 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 12:29:20 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 12:29:21 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 12:29:21 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 12:29:21 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 12:29:23 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 12:29:23 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 12:29:23 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 12:29:24 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 12:29:24 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 12:29:24 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 12:29:25 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 12:29:25 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 12:29:25 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 12:29:26 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 12:29:26 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 12:29:26 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 12:29:27 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 12:29:27 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 12:29:27 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:08:23 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:08:23 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:08:23 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:08:24 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:08:24 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:08:24 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:08:25 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:08:25 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:08:25 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:08:26 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:08:26 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:08:26 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:08:28 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:08:28 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:08:28 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:08:29 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:08:29 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:08:29 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:08:30 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:08:30 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:08:30 AM
CAD_U|CABEU|E4694|AIQ|20111219103836|BEU-30|||//12/23/2011 1:08:31 AM
CAD_U|CABEU|E4694|AIQ|20111219103836|BEU-30|||//12/23/2011 1:08:31 AM
CAD_U|CABEU|E4694|AIQ|20111219103836|BEU-30|||//12/23/2011 1:08:31 AM
CAD_U|CABEU|GAB1|AIQ|20111219075227|BEU-30|||//12/23/2011 1:08:32 AM
CAD_U|CABEU|GAB1|AIQ|20111219075227|BEU-30|||//12/23/2011 1:08:32 AM
CAD_U|CABEU|GAB1|AIQ|20111219075227|BEU-30|||//12/23/2011 1:08:32 AM
CAD_U|CABEU|GAB2|AIQ|20111219075237|BEU-30|||//12/23/2011 1:08:33 AM
CAD_U|CABEU|GAB2|AIQ|20111219075237|BEU-30|||//12/23/2011 1:08:33 AM
CAD_U|CABEU|GAB2|AIQ|20111219075237|BEU-30|||//12/23/2011 1:08:33 AM
CAD_U|CABEU|GAB3|AIQ|20111219075238|BEU-30|||//12/23/2011 1:08:34 AM
CAD_U|CABEU|GAB3|AIQ|20111219075238|BEU-30|||//12/23/2011 1:08:34 AM
CAD_U|CABEU|GAB3|AIQ|20111219075238|BEU-30|||//12/23/2011 1:08:34 AM
CAD_U|CABEU|GAB5|AIQ|20111221075755|BEU-30|||//12/23/2011 1:08:35 AM
CAD_U|CABEU|GAB5|AIQ|20111221075755|BEU-30|||//12/23/2011 1:08:35 AM
CAD_U|CABEU|GAB5|AIQ|20111221075755|BEU-30|||//12/23/2011 1:08:35 AM
CAD_U|CABEU|GAB6|AIQ|20111221080747|BEU-30|||//12/23/2011 1:08:36 AM
CAD_U|CABEU|GAB6|AIQ|20111221080747|BEU-30|||//12/23/2011 1:08:36 AM
CAD_U|CABEU|GAB6|AIQ|20111221080747|BEU-30|||//12/23/2011 1:08:36 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//12/23/2011 1:08:38 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//12/23/2011 1:08:38 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//12/23/2011 1:08:38 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//12/23/2011 1:08:39 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//12/23/2011 1:08:39 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//12/23/2011 1:08:39 AM
CAD_U|CAFKU|E4361|AIQ|20111217103538|FKU-1A|||//12/23/2011 1:08:40 AM
CAD_U|CAFKU|E4361|AIQ|20111217103538|FKU-1A|||//12/23/2011 1:08:40 AM
CAD_U|CAFKU|E4361|AIQ|20111217103538|FKU-1A|||//12/23/2011 1:08:40 AM
CAD_U|CAFKU|E4368|AIQ|20111130110713|FKU-2|||//12/23/2011 1:08:41 AM
CAD_U|CAFKU|E4368|AIQ|20111130110713|FKU-2|||//12/23/2011 1:08:41 AM
CAD_U|CAFKU|E4368|AIQ|20111130110713|FKU-2|||//12/23/2011 1:08:41 AM
CAD_U|CAFKU|MIR1|AIQ|20111219081556|FKU-2|||//12/23/2011 1:08:42 AM
CAD_U|CAFKU|MIR1|AIQ|20111219081556|FKU-2|||//12/23/2011 1:08:42 AM
CAD_U|CAFKU|MIR1|AIQ|20111219081556|FKU-2|||//12/23/2011 1:08:42 AM
CAD_U|CAFKU|MIR2|AIQ|20111219081605|FKU-2|||//12/23/2011 1:08:43 AM
CAD_U|CAFKU|MIR2|AIQ|20111219081605|FKU-2|||//12/23/2011 1:08:43 AM
CAD_U|CAFKU|MIR2|AIQ|20111219081605|FKU-2|||//12/23/2011 1:08:43 AM
CAD_U|CAFKU|MIR3|AIQ|20111218082323|FKU-1A|||//12/23/2011 1:08:44 AM
CAD_U|CAFKU|MIR3|AIQ|20111218082323|FKU-1A|||//12/23/2011 1:08:44 AM
CAD_U|CAFKU|MIR3|AIQ|20111218082323|FKU-1A|||//12/23/2011 1:08:44 AM
CAD_U|CAFKU|MIR4|AIQ|20111219081606|FKU-2|||//12/23/2011 1:08:45 AM
CAD_U|CAFKU|MIR4|AIQ|20111219081606|FKU-2|||//12/23/2011 1:08:45 AM
CAD_U|CAFKU|MIR4|AIQ|20111219081606|FKU-2|||//12/23/2011 1:08:45 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//12/23/2011 1:19:05 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//12/23/2011 1:19:05 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//12/23/2011 1:19:05 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 1:19:06 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 1:19:06 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//12/23/2011 1:19:06 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//12/23/2011 1:19:07 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//12/23/2011 1:19:07 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//12/23/2011 1:19:07 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 1:19:08 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 1:19:08 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//12/23/2011 1:19:08 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 1:19:09 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 1:19:09 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//12/23/2011 1:19:09 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 1:19:11 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 1:19:11 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//12/23/2011 1:19:11 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 1:19:12 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 1:19:12 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//12/23/2011 1:19:12 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 1:19:13 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 1:19:13 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//12/23/2011 1:19:13 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 1:19:14 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 1:19:14 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//12/23/2011 1:19:14 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 1:19:15 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 1:19:15 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//12/23/2011 1:19:15 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 1:19:16 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 1:19:16 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//12/23/2011 1:19:16 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 1:19:17 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 1:19:17 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//12/23/2011 1:19:17 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 1:19:18 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 1:19:18 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//12/23/2011 1:19:18 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 1:19:20 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 1:19:20 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//12/23/2011 1:19:20 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 1:19:21 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 1:19:21 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//12/23/2011 1:19:21 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 1:19:22 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 1:19:22 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//12/23/2011 1:19:22 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 1:19:25 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 1:19:25 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//12/23/2011 1:19:25 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 1:19:26 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 1:19:26 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//12/23/2011 1:19:26 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 1:19:27 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 1:19:27 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//12/23/2011 1:19:27 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 1:19:28 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 1:19:28 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//12/23/2011 1:19:28 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:58:08 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:58:08 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//12/23/2011 1:58:08 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:58:17 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:58:17 AM
CAD_U|CABEU|D4641|AIQ|20111220080401|BEU-30|||//12/23/2011 1:58:17 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:58:18 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:58:18 AM
CAD_U|CABEU|D4643|AIQ|20111216075733|BEU-30|||//12/23/2011 1:58:18 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:58:19 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:58:19 AM
CAD_U|CABEU|D4645|AIQ|20111201070556|BEU-30|||//12/23/2011 1:58:19 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:58:20 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:58:20 AM
CAD_U|CABEU|E4660|AIQ|20111219075044|BEU-30|||//12/23/2011 1:58:20 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:58:22 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:58:22 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//12/23/2011 1:58:22 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:58:23 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:58:23 AM
CAD_U|CABEU|E4691|AIQ|20111222131434|BEU-30|||//12/23/2011 1:58:23 AM
