CAD_E|CASLC15012986|CASLU2015009003|POMEROY RD  NIP|20150828194136|FOD|FIRE, DEBRIS|-120.521548|35.039397|945 POMEROY RD |NIP|899 BLK VIA SECO|900 BLK CALLE FRESA|755_G_2||||P3423|Command:LOCAL;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 12:00:07 AM
CAD_U|CASLC|ME20|AIQ|20150829000007|E-19B|||//8/29/2015 12:00:07 AM
CAD_U|CAFKU|E4363|AIQ|20150826072835|FKU-2|||//8/29/2015 12:46:20 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4364|AIQ|20150629200039|FKU-1A|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4368|AIQ|20150826105100|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4370|AIQ|20150816182918|FKU-1A|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4370|AIQ|20150816182918|FKU-1A|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4370|AIQ|20150816182918|FKU-1A|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4371|AIQ|20150825202632|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4373|AIQ|20150629222446|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4373|AIQ|20150629222446|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4373|AIQ|20150629222446|FKU-2|||//8/29/2015 12:46:21 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|E4382|AIQ|20150825201624|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|E4383|AIQ|20150710212139|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|E4383|AIQ|20150710212139|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|E4383|AIQ|20150710212139|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR1|AIQ|20150804105559|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR1|AIQ|20150804105559|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR1|AIQ|20150804105559|FKU-2|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR3|AIQ|20150804105636|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR3|AIQ|20150804105636|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CAFKU|MIR3|AIQ|20150804105636|FKU-1A|||//8/29/2015 12:46:22 AM
CAD_U|CASLU|PLT1|AOR|20150828094106|FAAB|||//8/29/2015 12:46:22 AM
CAD_U|CASLU|PLT1|AOR|20150828094106|FAAB|||//8/29/2015 12:46:22 AM
CAD_U|CASLU|PLT1|AOR|20150828094106|FAAB|||//8/29/2015 12:46:22 AM
CAD_U|CASLU|E3557|AIQ|20150829010255|F-10A|||//8/29/2015 1:02:55 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:06:58 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:06:58 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:03 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:03 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|OOA|OTH, ASSIST|-120.727177|35.320794|340 MERCURY DR||STARLITE DR|LA LOMA DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:07:11 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:15 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:16 AM
CAD_E|CASLC15012993|CASLU|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:16 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:20 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:20 AM
CAD_U|CASLC|ME20|DSP|20150829010720|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:07:20 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:07:29 AM
CAD_U|CASLC|ME20|DSP|20150829010720|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:09:20 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:09:44 AM
CAD_U|CASLC|ME20|ACK|20150829010944|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:09:44 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:09:46 AM
CAD_U|CASLC|ME20|ENR|20150829010946|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:09:46 AM
CAD_U|CASLC|ME20|ENR|20150829010946|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:09:46 AM
CAD_E|CASLC15012993|CASLU2015009009|EMS3CDF/|20150829010654|MED|MEDICAL AID CODE 3|-120.496528|35.016776|340 MERCURY DR ||1300 BLK LA LOMA DR|1299 BLK STARLITE DR|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:15:06 AM
CAD_U|CASLC|ME20|ONS|20150829011507|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:15:06 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|OOA|OTH, ASSIST|-120.727177|35.320794|1625 CASS AVE||16TH ST|15TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:34:43 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|OOA|OTH, ASSIST|-120.727177|35.320794|1625 CASS AVE||16TH ST|15TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:34:43 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|OOA|OTH, ASSIST|-120.727177|35.320794|1625 CASS AVE||16TH ST|15TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:34:51 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|OOA|OTH, ASSIST|-120.727177|35.320794|1625 CASS AVE||16TH ST|15TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/29/2015 1:34:51 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|MED|MEDICAL AID CODE 3|-120.890876|35.439702|1625 CASS AVE ||59 BLK 15TH ST| ACCESS ROAD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:35:00 AM
CAD_E|CASLC15012994|CASLU|EMS3CDF/|20150829013441|MED|MEDICAL AID CODE 3|-120.890876|35.439702|1625 CASS AVE ||59 BLK 15TH ST| ACCESS ROAD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:35:00 AM
CAD_U|CASLC|ME20|ONS|20150829011507|E-19B|15012993|MED|CASLU2015009009//8/29/2015 1:35:06 AM
CAD_E|CASLC15012994|CASLU2015009010|EMS3CDF/|20150829013441|MED|MEDICAL AID CODE 3|-120.890876|35.439702|1625 CASS AVE ||59 BLK 15TH ST| ACCESS ROAD|633_B_5/633_B_5||||ECAY,E3469|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:35:09 AM
CAD_E|CASLC15012994|CASLU2015009010|EMS3CDF/|20150829013441|MED|MEDICAL AID CODE 3|-120.890876|35.439702|1625 CASS AVE ||59 BLK 15TH ST| ACCESS ROAD|633_B_5/633_B_5||||ECAY,E3469|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//8/29/2015 1:35:09 AM
CAD_U|CACAY|ECAY|DSP|20150829013509|B-7B|15012994|MED|CASLU2015009010//8/29/2015 1:35:09 AM
CAD_U|CASLU|E3469|DSP|20150829013509|B-7A|15012994|MED|CASLU2015009010//8/29/2015 1:35:09 AM
