CAD_E|CASLU14016464|CASLU2014011666|FEENSTRA RD  SLO_CO|20141220234127|PAO|PA, PUBLIC ASSIST|-120.559325|35.565095|7595 FEENSTRA RD |SLO_CO|800 BLK CRIPPLE CREEK RD| DEAD-END|535||||E50|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//12/21/2014 12:13:22 AM
CAD_U|CASLC|E50|ONS|20141220235319|C-7A|14016464|PAO|CASLU2014011666//12/21/2014 12:13:22 AM
CAD_U|CASLC|B21|AIQ|20140816183405|A-22A|||//12/21/2014 1:00:07 AM
CAD_U|CASLC|B33|AIQ|20141206215749|NACI1A||OUT|//12/21/2014 1:00:08 AM
CAD_U|CASLU|B3414|AIQ|20141220182957|TULLY|||//12/21/2014 1:00:09 AM
CAD_U|CASLU|B3416|AIQ|20141220172656|LEE|||//12/21/2014 1:00:10 AM
CAD_U|CAMBHP|B381|AIQ|20141213111606|B-11D|||//12/21/2014 1:00:11 AM
CAD_U|CAMBHP|B3864|AIQ|20141206120209|B-11D|||//12/21/2014 1:00:12 AM
CAD_U|CACMB|B57|AIQ|20141002105132|G-16B|||//12/21/2014 1:00:13 AM
CAD_U|CASLC|B62|AIQ|20141031180114|A-24C|||//12/21/2014 1:00:14 AM
CAD_U|CAPSM|B64|AIQ|20141031180114|A-32M|||//12/21/2014 1:00:15 AM
CAD_U|CALPF|BLPF|AIQ|20140809131536|166-K|||//12/21/2014 1:00:17 AM
CAD_U|CABOB|BOBPAGE|AIQ|20141218021436|CR-18A|||//12/21/2014 1:00:18 AM
CAD_U|CAPRF|BPRF|AIQ|20141109005143|R-14B|||//12/21/2014 1:00:19 AM
CAD_U|CASLC|BS62|AIQ|20141217141755|A-24C|||//12/21/2014 1:00:20 AM
CAD_U|CATEM|BS7145|AIQ|20141215202154|T-5B|||//12/21/2014 1:00:21 AM
CAD_U|CASBC|BSBC|AIQ|20140809131536|SBC-24|||//12/21/2014 1:00:22 AM
CAD_U|CASLO|BSLO|AIQ|20141204101833|A-16D|||//12/21/2014 1:00:23 AM
CAD_U|CASBC|C308|AIQ|20121112134807|SYHB|||//12/21/2014 1:00:24 AM
CAD_U|CASBC|C309|AIQ|20120510195034|SYHB|||//12/21/2014 1:00:25 AM
CAD_U|CASLU|C3401|AIQ|20141217071328|A-36H|||//12/21/2014 1:00:26 AM
CAD_U|CAMBHP|C3800|AIQ|20141213111606|B-11D|||//12/21/2014 1:00:27 AM
CAD_U|CACDF|C406|AIQ|20141218070530|BVHB|||//12/21/2014 1:00:28 AM
CAD_U|CAMRB|C5300|AIQ|20141217082802|B-11C|||//12/21/2014 1:00:29 AM
CAD_U|CACHP|C70|AIQ|20141218200926|R-8C|||//12/21/2014 1:00:30 AM
CAD_U|CASLU|CAM21|AIQ|20141215075810|VNT|||//12/21/2014 1:00:31 AM
CAD_U|CASLU|CAM22|AIQ|20141214075714|VNT|||//12/21/2014 1:00:33 AM
CAD_U|CASLU|CAM23|AIQ|20141217092906|VNT|||//12/21/2014 1:00:34 AM
CAD_U|CACAY|CCAY|AIQ|20141207111603|B-7B|||//12/21/2014 1:00:35 AM
CAD_U|CACMB|CCMB|AIQ|20141215201842|G-16B|||//12/21/2014 1:00:36 AM
CAD_U|CATEM|CHAPLAIN|AIQ|20141025163105|T-5B|||//12/21/2014 1:00:37 AM
CAD_U|CAHCF|CHCF|AIQ|20110602174957|G-10A|||//12/21/2014 1:00:38 AM
CAD_U|CACMB|CMBRES|AIQ|20141215201117|G-16B|||//12/21/2014 1:00:39 AM
CAD_U|CASBY|CO15|AIQ|20141213084727|B-15A|||//12/21/2014 1:00:40 AM
CAD_U|CAMBHP|CO38|AIQ|20141213111230|B-11D|||//12/21/2014 1:00:41 AM
CAD_U|CAMRB|CO53|AIQ|20141214102103|B-11C|||//12/21/2014 1:00:42 AM
CAD_U|CASLC|COAST|AIQ|20141213111230|B-11B|||//12/21/2014 1:00:43 AM
CAD_U|CASLU|COM34|AIQ|20141112055150|A-36C|||//12/21/2014 1:00:44 AM
CAD_U|CASLU|COVER|AIQ|20140414162230|A-36A|||//12/21/2014 1:00:45 AM
CAD_U|CASLU|COVER11|AIQ|20141207110723|B-7A|||//12/21/2014 1:00:46 AM
CAD_U|CASBY|COVER15|AIQ|20141213084249|B-15A|||//12/21/2014 1:00:47 AM
CAD_U|CASLC|COVER21|AIQ|20141218225123|A-22A|||//12/21/2014 1:00:48 AM
CAD_U|CASLC|COVER22|AIQ|20141129155822|N-3A|||//12/21/2014 1:00:50 AM
CAD_U|CAMRB|COVER53|AV|20141213123438|B-11C|||//12/21/2014 1:00:51 AM
CAD_U|CACMB|COVER57|AIQ|20141215201117|G-16B|||//12/21/2014 1:00:52 AM
CAD_U|CAOCE|COVER61|AIQ|20141207150415|N-12D|||//12/21/2014 1:00:53 AM
CAD_U|CASLU|COVEROAK|AIQ|20141217141550|A-32K|||//12/21/2014 1:00:54 AM
CAD_U|CASLC|CR21|AIQ|20141204105447|A-22A|||//12/21/2014 1:00:55 AM
CAD_U|CASLC|CR221|AIQ|20141127031440|A-22A|||//12/21/2014 1:00:56 AM
CAD_U|CASMF|CSMF|AIQ|20131221085236|R-4A|||//12/21/2014 1:00:57 AM
CAD_U|CASMV|CSMV|AIQ|20140219034511|K-13A|||//12/21/2014 1:00:58 AM
CAD_U|CASLU|CUE1|AIQ|20141218184147|A-10B|||//12/21/2014 1:00:59 AM
CAD_U|CASLU|CUE2|AIQ|20141219130202|A-10B|||//12/21/2014 1:01:00 AM
CAD_U|CASLU|CUE3|AIQ|20141219151715|A-10B|||//12/21/2014 1:01:01 AM
CAD_U|CASLU|CUE4|AIQ|20141219130206|A-10B|||//12/21/2014 1:01:02 AM
CAD_U|CASLU|CUE5|AIQ|20141218161830|A-10B|||//12/21/2014 1:01:03 AM
CAD_U|CASLU|CUE6|AIQ|20141209064137|A-10B|||//12/21/2014 1:01:04 AM
CAD_U|CASLU|D3440|AIQ|20141217064237|A-36J|||//12/21/2014 1:01:05 AM
CAD_U|CASLU|D3442|AIQ|20141216202303|R-8B|||//12/21/2014 1:01:06 AM
CAD_U|CAFKU|D4340|AIQ|20141210074806|FKU-1A|||//12/21/2014 1:01:08 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//12/21/2014 1:01:09 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//12/21/2014 1:01:10 AM
CAD_U|CACMC|DCON1|AIQ|20140413134159|A-5B|||//12/21/2014 1:01:11 AM
CAD_U|CALPF|DLPF|AIQ|20140506180625|166-K|||//12/21/2014 1:01:12 AM
CAD_U|CASBC|DSBC3|AIQ|20141127023048|SBC-24|||//12/21/2014 1:01:13 AM
CAD_U|CASLU|DT3440|AIQ|20141122085312|A-36J|||//12/21/2014 1:01:14 AM
CAD_U|CASLU|DT3441|AIQ|20141125181733|K-11A|||//12/21/2014 1:01:15 AM
CAD_U|CASLU|DT3442|AOR|20141012181829|R-8B|||//12/21/2014 1:01:16 AM
CAD_U|CASLU|DUTY|AIQ|20141213082746|A-36A|||//12/21/2014 1:01:17 AM
CAD_U|CASLU|DUTYFC|AIQ|20141218203216|A-36C|||//12/21/2014 1:01:18 AM
CAD_U|CASLC|E10|AIQ|20141217084107|G-16A|||//12/21/2014 1:01:19 AM
CAD_U|CASLC|E12|AIQ|20141220143433|A-36B|||//12/21/2014 1:01:20 AM
CAD_U|CASLC|E14|AIQ|20141218200142|B-10A|||//12/21/2014 1:01:21 AM
CAD_U|CASLC|E21|AIQ|20141220164641|A-22A|||//12/21/2014 1:01:22 AM
CAD_U|CASLC|E212|AIQ|20141212080300|A-36B|||//12/21/2014 1:01:24 AM
CAD_U|CASBY|E215|AIQ|20141220010055|B-15A|||//12/21/2014 1:01:25 AM
CAD_U|CASLC|E262|AIQ|20141216150250|A-24C|||//12/21/2014 1:01:26 AM
CAD_U|CASLC|E30|AIQ|20141220143204|R-17A|||//12/21/2014 1:01:27 AM
CAD_U|CASLC|E33|AIQ|20141220172107|H-6A|||//12/21/2014 1:01:28 AM
CAD_U|CASLU|E3460|AIQ|20141202115329|L-3A|||//12/21/2014 1:01:29 AM
CAD_U|CASLU|E3461|AIQ|20141219170025|D-15A|||//12/21/2014 1:01:30 AM
CAD_U|CASLU|E3462|AIQ|20141220223216|R-17A|||//12/21/2014 1:01:31 AM
CAD_U|CASLU|E3465|AIQ|20141220144354|K-11A|||//12/21/2014 1:01:32 AM
CAD_U|CASLU|E3466|AIQ|20141220223249|G-16A|||//12/21/2014 1:01:33 AM
CAD_U|CASLU|E3467|AIQ|20141220110226|E-19B|||//12/21/2014 1:01:34 AM
CAD_U|CASLU|E3468|AIQ|20141204170453|F-10A|||//12/21/2014 1:01:36 AM
CAD_U|CASLU|E3469|AIQ|20141218211228|B-7A|||//12/21/2014 1:01:37 AM
CAD_U|CASLU|E3470|AIQ|20141220151729|A-32L|||//12/21/2014 1:01:38 AM
CAD_U|CASLU|E3477|AIQ|20141217090633|K-11A|||//12/21/2014 1:01:39 AM
CAD_U|CASLU|E3480|AIQ|20141219143558|A-36B|||//12/21/2014 1:01:40 AM
CAD_U|CASLU|E3481|AIQ|20141109105635|K-11A|||//12/21/2014 1:01:41 AM
CAD_U|CASLU|E3482|AIQ|20141215082059|E-19B||OUT|//12/21/2014 1:01:42 AM
CAD_U|CASLU|E3483|AIQ|20141217111940|A-36B|||//12/21/2014 1:01:43 AM
CAD_U|CASLU|E3484|AIQ|20141101180811|R-17A||OUT|//12/21/2014 1:01:44 AM
CAD_U|CASLC|E34OS|AIQ|20140824063851|R-8B|||//12/21/2014 1:01:45 AM
CAD_U|CASLC|E40|AIQ|20141219140644|K-11A|||//12/21/2014 1:01:46 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//12/21/2014 1:01:47 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//12/21/2014 1:01:48 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//12/21/2014 1:01:49 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//12/21/2014 1:01:51 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//12/21/2014 1:01:52 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//12/21/2014 1:01:53 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//12/21/2014 1:01:54 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//12/21/2014 1:01:55 AM
CAD_U|CABEU|E4684|AIQ|20141014101913|BEU-35|||//12/21/2014 1:01:56 AM
CAD_U|CASLC|E51|AIQ|20141209122228|D-15A|||//12/21/2014 1:01:57 AM
CAD_U|CACMC|E5188|AIQ|20141217160447|A-5B|||//12/21/2014 1:01:58 AM
CAD_U|CASLC|E52|AIQ|20141219195221|D-12A|||//12/21/2014 1:01:59 AM
CAD_U|CAMRB|E5392|AIQ|20141220174311|B-11C|||//12/21/2014 1:02:00 AM
CAD_U|CASLC|E62|AIQ|20141220103219|A-24C|||//12/21/2014 1:02:01 AM
CAD_U|CAPSM|E64|AIQ|20141220190934|A-32M|||//12/21/2014 1:02:02 AM
CAD_U|CABOB|E8965|AIQ|20140813121528|CR-18A|||//12/21/2014 1:02:03 AM
CAD_U|CABOB|E8991|AIQ|20141218030000|CR-18A|||//12/21/2014 1:02:04 AM
CAD_U|CAATA|EATA|AIQ|20141219185946|T-13E|||//12/21/2014 1:02:06 AM
CAD_U|CACAY|ECAY|AIQ|20141217114813|B-7B|||//12/21/2014 1:02:07 AM
CAD_U|CACMB|ECMB|AIQ|20141124130940|G-16B|||//12/21/2014 1:02:08 AM
CAD_U|CACMC|ECMC|AIQ|20141217155823|A-5B|||//12/21/2014 1:02:09 AM
CAD_U|CAFIV|EFIV1|AIQ|20141219140423|E-7G|||//12/21/2014 1:02:10 AM
CAD_U|CAFIV|EFIV2|AIQ|20141218141815|E-6D|||//12/21/2014 1:02:11 AM
CAD_U|CAFIV|EFIV3|AIQ|20141207150618|N-12D|||//12/21/2014 1:02:12 AM
CAD_U|CAGUA|EGUA|AIQ|20141121175713|GUA|||//12/21/2014 1:02:13 AM
CAD_U|CAHCF|EHCF|AIQ|20141122174445|G-10A|||//12/21/2014 1:02:14 AM
CAD_U|CALPF|ELPF-CUY|AIQ|20141210102633|SBC-41|||//12/21/2014 1:02:15 AM
CAD_U|CALPF|ELPF-PC|AIQ|20141213194449|166-K|||//12/21/2014 1:02:16 AM
CAD_U|CALPF|ELPF-PV|AIQ|20141210102633|LPF36|||//12/21/2014 1:02:17 AM
CAD_U|CALPF|ELPF-PZ|AIQ|20141210102633|K-23A|||//12/21/2014 1:02:19 AM
CAD_U|CAMRB|EMRB|AIQ|20141220141753|B-11C|||//12/21/2014 1:02:20 AM
CAD_U|CAPRF|EPRF|AIQ|20141216160732|R-14B|||//12/21/2014 1:02:21 AM
CAD_U|CASBC|ESBC321|AIQ|20140914145319|SBC-21|||//12/21/2014 1:02:22 AM
CAD_U|CASBC|ESBC322|AIQ|20140914200212|SBC-22|||//12/21/2014 1:02:23 AM
CAD_U|CASBC|ESBC341|AIQ|20140413225430|SBC-41|||//12/21/2014 1:02:24 AM
CAD_U|CASBC|ESBC41|AIQ|20140512131544|SBC-41|||//12/21/2014 1:02:25 AM
CAD_U|CASLO|ESLO|AIQ|20141219133601|A-16D|||//12/21/2014 1:02:26 AM
CAD_U|CASMF|ESMF|AIQ|20141218022142|R-4A|||//12/21/2014 1:02:27 AM
CAD_U|CASMR|ESMR|AIQ|20141213193555|SMR-3|||//12/21/2014 1:02:28 AM
CAD_U|CASMV|ESMV|AIQ|20141219133627|K-13A|||//12/21/2014 1:02:29 AM
CAD_U|CATEM|ETEM|AIQ|20141220111844|T-5B|||//12/21/2014 1:02:30 AM
CAD_U|CATEM|ETEM1|AIQ|20141125082535|T-5B|||//12/21/2014 1:02:32 AM
CAD_U|CASLU|FINV|AIQ|20141218141546|A-36A|||//12/21/2014 1:02:33 AM
CAD_U|CABEU|GAB4|AIQ|20141219071255|BEU-30|||//12/21/2014 1:02:34 AM
CAD_U|CAMBHP|H3810|AIQ|20140910164440|B-11D|||//12/21/2014 1:02:35 AM
CAD_U|CASLC|HM1|AIQ|20141217171129|D-12A|||//12/21/2014 1:02:36 AM
CAD_U|CAMBHP|MBHP|AIQ|20141220141753|B-11D|||//12/21/2014 1:02:37 AM
CAD_U|CASLC|MCI21|AIQ|20130804012852|A-22A|||//12/21/2014 1:02:38 AM
CAD_U|CAMRB|MCI53|AIQ|20130804012954|B-11C|||//12/21/2014 1:02:39 AM
CAD_U|CAAYG|MCI6648|AIQ|20130804013031|E-7G|||//12/21/2014 1:02:40 AM
CAD_U|CAPRF|MCI8150|AIQ|20130804012931|R-14B|||//12/21/2014 1:02:41 AM
CAD_U|CASBY|ME15|AIQ|20141220195231|B-15A|||//12/21/2014 1:02:42 AM
CAD_U|CASLC|ME20|AIQ|20141220130900|E-19B|||//12/21/2014 1:02:43 AM
CAD_U|CASLC|ME22|AIQ|20141220190937|N-3A|||//12/21/2014 1:02:44 AM
CAD_U|CASLC|ME42|AIQ|20141219152531|I-11A|||//12/21/2014 1:02:45 AM
CAD_U|CACMB|ME5791|AIQ|20141220093902|G-16B|||//12/21/2014 1:02:47 AM
CAD_U|CAFKU|MIR1|AIQ|20141214072513|FKU-2|||//12/21/2014 1:02:48 AM
CAD_U|CASLU|MKU34|AIQ|20140823013413|A-10B|||//12/21/2014 1:02:49 AM
CAD_U|CASBY|MR15|AOR|20141220232531|B-15A|||//12/21/2014 1:02:50 AM
CAD_U|CAMRB|MRBDUTY|AIQ|20141213104128|B-11C|||//12/21/2014 1:02:51 AM
CAD_U|CACMB|NCOR|AIQ|20141002105143|G-16B|||//12/21/2014 1:02:52 AM
CAD_U|CAOES|OES271|AIQ|20141126111751|A-16F||OUT|//12/21/2014 1:02:53 AM
CAD_U|CAOES|OES272|AIQ|20141111005523|E-6D|||//12/21/2014 1:02:54 AM
CAD_U|CAOES|OES273|AIQ|20141125051757|E-19B|||//12/21/2014 1:02:55 AM
CAD_U|CAOES|OES274|AIQ|20141213115129|B-11C|||//12/21/2014 1:02:56 AM
CAD_U|CAOES|OES275|AIQ|20141125131307|T-13E||OUT|//12/21/2014 1:02:57 AM
CAD_U|CASLC|P22|AIQ|20141207160518|N-3A|||//12/21/2014 1:02:58 AM
CAD_U|CASLU|PCD|AIQ|20141217064150|A-36C|||//12/21/2014 1:02:59 AM
CAD_U|CASLC|PCFCOVER|AIQ|20080119151539|A-36A|||//12/21/2014 1:03:00 AM
CAD_U|CAPSL|PSL|AIQ|20141031180119|A-24B|||//12/21/2014 1:03:02 AM
CAD_U|CASLC|R10|AIQ|20141127122313|G-16A|||//12/21/2014 1:03:03 AM
CAD_U|CASLC|R20|AIQ|20141220090734|E-19B|||//12/21/2014 1:03:04 AM
CAD_U|CASLC|R21|AIQ|20141215223730|A-22A|||//12/21/2014 1:03:05 AM
CAD_U|CASLC|R30|AIQ|20141220142811|R-17A|||//12/21/2014 1:03:06 AM
CAD_U|CASLC|R33|AIQ|20141218204608|H-6A|||//12/21/2014 1:03:07 AM
CAD_U|CAMRB|R5351|AIQ|20141220172929|B-11C|||//12/21/2014 1:03:08 AM
CAD_U|CAPSM|R64|AIQ|20141219003404|A-32M|||//12/21/2014 1:03:09 AM
CAD_U|CACAY|RCAY|AIQ|20141118195558|B-7B|||//12/21/2014 1:03:10 AM
CAD_U|CASLC|REHAB42|AIQ|20141202081716|I-11A|||//12/21/2014 1:03:11 AM
CAD_U|CAOES|RT31|AIQ|20140823083006|R-17A|||//12/21/2014 1:03:12 AM
CAD_U|CAMRB|STPARKS|AV|20140722024601|B-11C|||//12/21/2014 1:03:13 AM
CAD_U|CAHCF|STPRK|AIQ|20140803044815|N-6|||//12/21/2014 1:03:14 AM
CAD_U|CASLU|T3438|AIQ|20141216055946|B-15B|||//12/21/2014 1:03:16 AM
CAD_U|CAATA|T7545|AIQ|20141013212532|T-13B|||//12/21/2014 1:03:17 AM
CAD_U|CAPRF|T8141|AIQ|20141209115018|R-14B||OUT|//12/21/2014 1:03:18 AM
CAD_U|CATEM|TEMPAGE|AIQ|20141218075034|T-5B|||//12/21/2014 1:03:19 AM
CAD_U|CASBY|TRENCH15|AIQ|20140126105403|B-15A|||//12/21/2014 1:03:20 AM
CAD_U|CASLO|TSLO1|AIQ|20141022111949|A-16D|||//12/21/2014 1:03:21 AM
CAD_U|CASBY|U15|AIQ|20141213094022|B-15A|||//12/21/2014 1:03:22 AM
CAD_U|CASLU|U3438|AIQ|20140805054508|A-36D|||//12/21/2014 1:03:23 AM
CAD_U|CASLU|U3439|AIQ|20140805054509|VNT|||//12/21/2014 1:03:24 AM
CAD_U|CASLU|U3446|AIQ|20140915152814|A-36B|||//12/21/2014 1:03:25 AM
CAD_U|CASLU|U3451|AIQ|20140807205425|B-7A|||//12/21/2014 1:03:26 AM
CAD_U|CASLU|U3452|AIQ|20141105084910|E-19B|||//12/21/2014 1:03:27 AM
CAD_U|CASLU|U3454|AIQ|20140909035737|K-11A|||//12/21/2014 1:03:28 AM
CAD_U|CASLU|U3455|AIQ|20141108162838|R-17A|||//12/21/2014 1:03:29 AM
CAD_U|CASLU|U3458|AIQ|20140805054505|A-10B|||//12/21/2014 1:03:31 AM
CAD_U|CASLU|U3482|AIQ|20141112165204|A-10B|||//12/21/2014 1:03:32 AM
CAD_U|CASLU|U3483|AIQ|20140805054510|A-10B|||//12/21/2014 1:03:33 AM
