CAD_E|CASLC14014869|CASLU2014010525|EMS3CDF/|20141120233615|MED|MEDICAL AID CODE 3|-120.569234|35.071737|2172 HALCYON RD || FAIR LEE FARM LN|600 BLK MULLIGAN LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//11/21/2014 12:01:25 AM
CAD_E|CASLC14014869|CASLU2014010525|EMS3CDF/|20141120233615|MED|MEDICAL AID CODE 3|-120.569234|35.071737|2172 HALCYON RD || FAIR LEE FARM LN|600 BLK MULLIGAN LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//11/21/2014 12:01:25 AM
CAD_U|CASLC|ME22|AOR|20141121000125|N-3A|||//11/21/2014 12:01:25 AM
CAD_E|CASLC14014870|CASLU2014010526|EMS2CDF/|20141120234443|MEDC2|MED, CODE 2|-120.575184|35.064224|2258 TATTLER ST ||2250 BLK BRANT ST|2299 BLK DUNLIN WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//11/21/2014 12:43:44 AM
CAD_U|CASLC|ME20|AIQ|20141121004344|E-19B|||//11/21/2014 12:43:44 AM
CAD_E|CASLC14014870//11/21/2014 12:45:05 AM
CAD_E|CASLC14014870//11/21/2014 12:45:20 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 12:48:51 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 12:48:51 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 12:48:52 AM
CAD_U|CAFKU|D4341|AIQ|20141009161153|FKU-1A|||//11/21/2014 12:48:53 AM
CAD_U|CAFKU|D4341|AIQ|20141009161153|FKU-1A|||//11/21/2014 12:48:53 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 12:48:54 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 12:48:54 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 12:48:54 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 12:48:55 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 12:48:55 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 12:48:55 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 12:48:56 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 12:48:56 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 12:48:56 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 12:48:57 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 12:48:57 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 12:48:57 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 12:48:58 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 12:48:58 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 12:48:58 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 12:49:00 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 12:49:00 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 12:49:00 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 12:49:01 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 12:49:01 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 12:49:01 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 12:49:02 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 12:49:02 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 12:49:02 AM
CAD_U|CABEU|E4664|AIQ|20140821122430|BEU-31|||//11/21/2014 12:49:03 AM
CAD_U|CABEU|E4664|AIQ|20140821122430|BEU-31|||//11/21/2014 12:49:03 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 12:49:04 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 12:49:04 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 12:49:04 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 12:49:05 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 12:49:05 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 12:49:05 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 12:49:07 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 12:49:07 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 12:49:07 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 12:49:08 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 12:49:08 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 12:49:08 AM
CAD_U|CABEU|E4674|AIQ|20140912133934|BEU-35|||//11/21/2014 12:49:09 AM
CAD_U|CABEU|E4674|AIQ|20140912133934|BEU-35|||//11/21/2014 12:49:09 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 12:49:10 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 12:49:10 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 12:49:10 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 12:49:11 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 12:49:11 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 12:49:11 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 12:49:12 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 12:49:12 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 12:49:12 AM
CAD_U|CABEU|E4681|AIQ|20141110235343|BEU-30|||//11/21/2014 12:49:13 AM
CAD_U|CABEU|E4681|AIQ|20141110235343|BEU-30|||//11/21/2014 12:49:13 AM
CAD_U|CABEU|E4681|AIQ|20141110235343|BEU-30|||//11/21/2014 12:49:13 AM
CAD_U|CABEU|E4684|AIQ|20141014101913|BEU-35|||//11/21/2014 12:49:15 AM
CAD_U|CABEU|E4684|AIQ|20141014101913|BEU-35|||//11/21/2014 12:49:15 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//11/21/2014 12:49:16 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//11/21/2014 12:49:16 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//11/21/2014 12:49:16 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//11/21/2014 12:49:17 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//11/21/2014 12:49:17 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//11/21/2014 12:49:17 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//11/21/2014 12:49:18 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//11/21/2014 12:49:18 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//11/21/2014 12:49:18 AM
CAD_U|CABEU|E4693|AIQ|20141112090850|BEU-30|||//11/21/2014 12:49:19 AM
CAD_U|CABEU|E4693|AIQ|20141112090850|BEU-30|||//11/21/2014 12:49:19 AM
CAD_U|CABEU|E4693|AIQ|20141112090850|BEU-30|||//11/21/2014 12:49:19 AM
CAD_U|CABEU|E4694|AIQ|20140908143456|BEU-30|||//11/21/2014 12:49:20 AM
CAD_U|CABEU|E4694|AIQ|20140908143456|BEU-30|||//11/21/2014 12:49:20 AM
CAD_U|CABEU|E4699|AIQ|20141113100225|BEU-30|||//11/21/2014 12:49:21 AM
CAD_U|CABEU|E4699|AIQ|20141113100225|BEU-30|||//11/21/2014 12:49:21 AM
CAD_U|CABEU|E4699|AIQ|20141113100225|BEU-30|||//11/21/2014 12:49:21 AM
CAD_U|CABEU|GAB1|AIQ|20141117164135|BEU-30|||//11/21/2014 12:49:23 AM
CAD_U|CABEU|GAB1|AIQ|20141117164135|BEU-30|||//11/21/2014 12:49:23 AM
CAD_U|CABEU|GAB1|AIQ|20141117164135|BEU-30|||//11/21/2014 12:49:23 AM
CAD_U|CABEU|GAB2|AIQ|20141115165353|BEU-30|||//11/21/2014 12:49:24 AM
CAD_U|CABEU|GAB2|AIQ|20141115165353|BEU-30|||//11/21/2014 12:49:24 AM
CAD_U|CABEU|GAB2|AIQ|20141115165353|BEU-30|||//11/21/2014 12:49:24 AM
CAD_U|CABEU|GAB3|AIQ|20141115070746|BEU-30|||//11/21/2014 12:49:25 AM
CAD_U|CABEU|GAB3|AIQ|20141115070746|BEU-30|||//11/21/2014 12:49:25 AM
CAD_U|CABEU|GAB3|AIQ|20141115070746|BEU-30|||//11/21/2014 12:49:25 AM
CAD_U|CABEU|GAB4|AIQ|20141118070821|BEU-30|||//11/21/2014 12:49:26 AM
CAD_U|CABEU|GAB4|AIQ|20141118070821|BEU-30|||//11/21/2014 12:49:26 AM
CAD_U|CABEU|GAB4|AIQ|20141118070821|BEU-30|||//11/21/2014 12:49:26 AM
CAD_U|CABEU|GAB5|AIQ|20141118070917|BEU-30|||//11/21/2014 12:49:27 AM
CAD_U|CABEU|GAB5|AIQ|20141118070917|BEU-30|||//11/21/2014 12:49:27 AM
CAD_U|CABEU|GAB5|AIQ|20141118070917|BEU-30|||//11/21/2014 12:49:27 AM
CAD_U|CABEU|GAB6|AIQ|20141118071000|BEU-30|||//11/21/2014 12:49:28 AM
CAD_U|CABEU|GAB6|AIQ|20141118071000|BEU-30|||//11/21/2014 12:49:28 AM
CAD_U|CABEU|GAB6|AIQ|20141118071000|BEU-30|||//11/21/2014 12:49:28 AM
CAD_U|CABEU|HLT406|AIQ|20141109092459|BEU-30|||//11/21/2014 12:49:30 AM
CAD_U|CABEU|HLT406|AIQ|20141109092459|BEU-30|||//11/21/2014 12:49:30 AM
CAD_U|CABEU|HLT406|AIQ|20141109092459|BEU-30|||//11/21/2014 12:49:30 AM
CAD_U|CACDF|T80|AIQ|20141010183925|HAAB|||//11/21/2014 12:49:31 AM
CAD_U|CACDF|T80|AIQ|20141010183925|HAAB|||//11/21/2014 12:49:31 AM
CAD_U|CACDF|T80|AIQ|20141010183925|HAAB|||//11/21/2014 12:49:31 AM
CAD_U|CACDF|T93|AIQ|20141119120625|HAAB|||//11/21/2014 12:49:32 AM
CAD_U|CACDF|T93|AIQ|20141119120625|HAAB|||//11/21/2014 12:49:32 AM
CAD_U|CACDF|T93|AIQ|20141119120625|HAAB|||//11/21/2014 12:49:32 AM
CAD_U|CAFKU|E4354|AIQ|20140928181751|FKU-1A|||//11/21/2014 12:49:33 AM
CAD_U|CAFKU|E4354|AIQ|20140928181751|FKU-1A|||//11/21/2014 12:49:33 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 12:49:34 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 12:49:34 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 12:49:34 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 12:49:35 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 12:49:35 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 12:49:35 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//11/21/2014 12:49:36 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//11/21/2014 12:49:36 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//11/21/2014 12:49:36 AM
CAD_U|CAFKU|E4364|AIQ|20141119162401|FKU-1A|||//11/21/2014 12:49:38 AM
CAD_U|CAFKU|E4364|AIQ|20141119162401|FKU-1A|||//11/21/2014 12:49:38 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//11/21/2014 12:49:39 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//11/21/2014 12:49:39 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//11/21/2014 12:49:39 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//11/21/2014 12:49:40 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//11/21/2014 12:49:40 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//11/21/2014 12:49:40 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//11/21/2014 12:49:41 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//11/21/2014 12:49:41 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//11/21/2014 12:49:41 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//11/21/2014 12:49:42 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//11/21/2014 12:49:42 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//11/21/2014 12:49:42 AM
CAD_U|CAFKU|E4383|AIQ|20141114103456|FKU-1A|||//11/21/2014 12:49:43 AM
CAD_U|CAFKU|E4383|AIQ|20141114103456|FKU-1A|||//11/21/2014 12:49:43 AM
CAD_U|CAFKU|E4383|AIQ|20141114103456|FKU-1A|||//11/21/2014 12:49:43 AM
CAD_U|CAFKU|MIR1|AIQ|20141110064228|FKU-2|||//11/21/2014 12:49:44 AM
CAD_U|CAFKU|MIR1|AIQ|20141110064228|FKU-2|||//11/21/2014 12:49:44 AM
CAD_U|CAFKU|MIR1|AIQ|20141110064228|FKU-2|||//11/21/2014 12:49:44 AM
CAD_U|CAFKU|MIR2|AIQ|20141109064025|FKU-2|||//11/21/2014 12:49:46 AM
CAD_U|CAFKU|MIR2|AIQ|20141109064025|FKU-2|||//11/21/2014 12:49:46 AM
CAD_U|CAFKU|MIR2|AIQ|20141109064025|FKU-2|||//11/21/2014 12:49:46 AM
CAD_U|CAFKU|MIR3|AIQ|20141119064245|FKU-1A|||//11/21/2014 12:49:47 AM
CAD_U|CAFKU|MIR3|AIQ|20141119064245|FKU-1A|||//11/21/2014 12:49:47 AM
CAD_U|CAFKU|MIR3|AIQ|20141119064245|FKU-1A|||//11/21/2014 12:49:47 AM
CAD_U|CAFKU|MIR4|AIQ|20141103075953|FKU-2|||//11/21/2014 12:49:48 AM
CAD_U|CAFKU|MIR4|AIQ|20141103075953|FKU-2|||//11/21/2014 12:49:48 AM
CAD_U|CAFKU|MIR4|AIQ|20141103075953|FKU-2|||//11/21/2014 12:49:48 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 2:28:49 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 2:28:50 AM
CAD_U|CACDF|AA460|AIQ|20141013204200|HAAB|||//11/21/2014 2:28:50 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 2:28:51 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 2:28:51 AM
CAD_U|CAFKU|D4340|AIQ|20140922080854|FKU-1A|||//11/21/2014 2:28:51 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 2:28:52 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 2:28:52 AM
CAD_U|CACDF|C406|AIQ|20140909103007|BVHB|||//11/21/2014 2:28:52 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 2:28:53 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 2:28:53 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//11/21/2014 2:28:53 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 2:28:54 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 2:28:54 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//11/21/2014 2:28:54 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 2:28:55 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 2:28:55 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//11/21/2014 2:28:55 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 2:28:56 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 2:28:56 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//11/21/2014 2:28:56 AM
CAD_U|CABEU|E4664|AIQ|20140821122430|BEU-31|||//11/21/2014 2:28:58 AM
CAD_U|CABEU|E4664|AIQ|20140821122430|BEU-31|||//11/21/2014 2:28:58 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 2:28:59 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 2:28:59 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//11/21/2014 2:28:59 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 2:29:00 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 2:29:00 AM
CAD_U|CABEU|E4666|AIQ|20141005194956|BEU-30|||//11/21/2014 2:29:00 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 2:29:01 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 2:29:01 AM
CAD_U|CABEU|E4669|AIQ|20140823154445|BEU-30|||//11/21/2014 2:29:01 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 2:29:02 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 2:29:02 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//11/21/2014 2:29:02 AM
CAD_U|CABEU|E4674|AIQ|20140912133934|BEU-35|||//11/21/2014 2:29:03 AM
CAD_U|CABEU|E4674|AIQ|20140912133934|BEU-35|||//11/21/2014 2:29:03 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 2:29:04 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 2:29:04 AM
CAD_U|CABEU|E4675|AIQ|20140725092906|BEU-30|||//11/21/2014 2:29:04 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 2:29:05 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 2:29:06 AM
CAD_U|CABEU|E4676|AIQ|20140926082335|BEU-30|||//11/21/2014 2:29:06 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 2:29:07 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 2:29:07 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//11/21/2014 2:29:07 AM
CAD_U|CAFKU|D4341|AIQ|20141009161153|FKU-1A|||//11/21/2014 2:29:08 AM
CAD_U|CAFKU|D4341|AIQ|20141009161153|FKU-1A|||//11/21/2014 2:29:08 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 2:29:09 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 2:29:09 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//11/21/2014 2:29:09 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 2:29:10 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 2:29:10 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//11/21/2014 2:29:10 AM
CAD_U|CAFKU|E4354|AIQ|20140928181751|FKU-1A|||//11/21/2014 2:29:11 AM
CAD_U|CAFKU|E4354|AIQ|20140928181751|FKU-1A|||//11/21/2014 2:29:11 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 2:29:12 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 2:29:12 AM
CAD_U|CAFKU|E4361|AIQ|20140924080812|FKU-1A|||//11/21/2014 2:29:13 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 2:29:14 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 2:29:14 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//11/21/2014 2:29:14 AM
CAD_U|CAFKU|E4363|AIQ|20140917165919|FKU-2|||//11/21/2014 2:29:15 AM
